,venue_id,linked_venue_id,venue,locality,latitude,longitude
3321,/venues/2660593,/venues/2660593,Kleine Bühne,Zofingen,47.28895,7.9473699999999985
3322,/venues/3764399,/venues/3764399,Kleine Freiheit,Zürich,47.3792,8.54469
3323,/venues/2632098,/venues/2632098,Kleine Schanze,Bern,46.94601,7.44101
3324,/venues/727156,/venues/727156,Kleine Scheidegg,Grindelwald,46.63017,8.00479
3325,/venues/4414874,/venues/4414874,Kleinstes Bikefestival,Chur,,
3326,/venues/4241204,/venues/4241204,Kleintheater,Davos,46.79721,9.82181
3327,/venues/915246,/venues/915246,Kleintheater,Luzern,,
3328,/venues/3153664,/venues/3153664,"Kleintheater - ""persönlich"" Auf Srf1",Luzern,47.04587,8.30902
3329,/venues/4085634,/venues/4085634,Kleintheater Bühne Marbach (Kt. St.Gallen),St. Gallen,47.39237,9.56717
3330,/venues/2660578,/venues/2660578,Kleintheater Somehuus,Sursee,47.17196,8.109639999999999
3331,/venues/2672388,/venues/2672388,Klibühni (langer Samstag),Chur,46.85726,9.52673
3332,/venues/2805468,/venues/2805468,Klien Theater,Luzern,47.04572,8.308110000000001
3333,/venues/4345320,/venues/4345320,Klingeli,Basel,,
3334,/venues/2700653,/venues/2700653,Klingen Openair Festival,Winterthur,47.65874,8.859160000000003
3335,/venues/3085514,/venues/3085514,Kloster,Einsiedeln,47.11093,8.73564
3336,/venues/3868174,/venues/3868174,"Kloster Dornach, Dornach",Solothurn,47.48837,7.61027
3337,/venues/2295014,/venues/2295014,Klosterhof,Zürich,47.27516,8.33757
3338,/venues/4347315,/venues/4347315,Klosterhofbühne,Basel,,
3339,/venues/1784588,/venues/1784588,Klosterkeller,St. Gallen,47.4232,9.37525
3340,/venues/3065514,/venues/3065514,Klosterkirche,Sursee,47.1742,8.11089
3341,/venues/4393131,/venues/4393131,Klosterplatz Einsiedeln,Einsiedeln,47.12855,8.74982
3342,/venues/3891284,/venues/3891284,Klosterplatz Rheinau,Schaffhausen,47.62326,8.611989999999999
3343,/venues/3876029,/venues/3876029,Klosterruine Rüeggisberg,Bern,46.81945,7.436889999999999
3344,/venues/4405946,/venues/4405946,Klosters Music,Chur,,
3345,/venues/2499179,/venues/2499179,Klub Kegelbahn,Luzern,47.05285,8.29614
3346,/venues/4055604,/venues/1129971,Klub Komplex,Zürich,47.38732,8.49986
3347,/venues/4377549,/venues/4377549,Klub Vieri,Zürich,47.3788,8.52978
3348,/venues/3191454,/venues/3191454,Klub Villa,St. Gallen,47.42448,9.37672
3349,/venues/2208879,/venues/2208879,Klubi,Zürich,47.38658,8.53443
3350,/venues/3815384,/venues/3815384,Klösterli Oberhofen,Bern,46.73047,7.67267
3351,/venues/4347128,/venues/4347128,Knabenschulhaus Bürglen,Weinfelden,46.87595,8.66513
3352,/venues/3186994,/venues/3186994,Koch Areal,Zürich,47.3825,8.49288
3353,/venues/4334850,/venues/4334850,Kochareal,Zürich,,
3354,/venues/2701478,/venues/2701478,Kofemehl,Solothurn,47.20866,7.53795
3355,/venues/2171114,/venues/2171114,Koko,Wetzikon,,
3356,/venues/1241291,/venues/1241291,Kollegium St. Fidelis,Stans,46.95477,8.37037
3357,/venues/3602474,/venues/3602474,Kollegiumskirche,Schwyz,47.02457,8.6529
3358,/venues/4242249,/venues/4242249,Kollegiumskirche Brig-glis,Sierre,46.31482000000001,7.99302
3359,/venues/4377154,/venues/4377154,"Koller Events, Luxory",Grenchen,47.19048,7.40552
3360,/venues/4351247,/venues/4377154,Koller-event Hall,Grenchen,47.19048,7.40552
3361,/venues/2957773,/venues/2957773,Kombüse,Luzern,46.99546,8.6065
3362,/venues/84626,/venues/84626,Komodie Theatre,Basel,,
3363,/venues/1129971,/venues/1129971,Komplex 457,Zürich,47.38732,8.49986
3364,/venues/4265614,/venues/4265614,Komplex Club,Zürich,,
3365,/venues/2148724,/venues/1129971,Komplex Klub,Zürich,47.38732,8.49986
3366,/venues/1112026,/venues/1112026,Kongress & Kursaal Bern,Bern,46.9531,7.4493800000000014
3367,/venues/2450339,/venues/2788493,Kongress Und Kgh,Winterthur,47.50214,8.72959
3368,/venues/2788493,/venues/2788493,Kongress- Und Kirchgemeindehaus,Winterthur,47.50214,8.72959
3369,/venues/2756958,/venues/2756958,Kongress- und Kulturzentrum Rondo,St. Moritz,46.49302,9.9029
3370,/venues/2545729,/venues/3797319,Kongress-zentrum Schluefweg,Kloten,47.44404,8.582230000000001
3371,/venues/83648,/venues/83648,Kongresshalle,Basel,,
3372,/venues/3292774,/venues/3292774,Kongresshaus - Kammermusiksaal,Zürich,47.36588,8.53818
3373,/venues/66426,/venues/66426,Kongresshaus Biel,Biel,47.13488,7.24856
3374,/venues/114785,/venues/114785,Kongresshaus Zürich,Zürich,47.36599,8.53725
3375,/venues/3735309,/venues/3735309,Kongresssaal Arosa,Arosa,46.78297,9.68221
3376,/venues/1971409,/venues/1971409,Kongresszentrum Davos,Davos,46.79759,9.82728
3377,/venues/2764428,/venues/2764428,Kongresszentrum Parkarena,Winterthur,47.50316,8.76173
3378,/venues/619071,/venues/585256,Kongresszentrum Spirgarten,Zürich,47.38739,8.48542
3379,/venues/4304029,/venues/4304029,Konkret Festival,Uster,,
3380,/venues/4181019,/venues/4181019,Konrad Lifestyle ALLIANZ VIP Event,Basel,,
3381,/venues/4263534,/venues/4263534,Konrad Lifestyle Events - Art Basel,Basel,,
3382,/venues/3204928,/venues/3204928,Konservatorium,Bern,46.94815,7.450310000000001
3383,/venues/4317019,/venues/4317019,Konservatorium MKZ,Zürich,,
3384,/venues/4377171,/venues/4377171,Konservatorium Winterthur,Winterthur,47.50525,8.73494
3385,/venues/3938499,/venues/3938499,Konservi,Zürich,,
3386,/venues/3938509,/venues/3938509,Konservi Seon,Zürich,47.35232,8.159469999999999
3387,/venues/1450113,/venues/1450113,Konsumgut,Luzern,,
3388,/venues/1573028,/venues/1573028,Kontiki,Zürich,47.37379,8.54372
3389,/venues/4216974,/venues/4216974,Konviktplatz,Winterthur,47.56246,8.88831
3390,/venues/3106929,/venues/3106929,Konzeerthaus,Luzern,47.05017,8.30931
3391,/venues/2070544,/venues/2070544,Konzepthalle 6,Bern,46.76079,7.624
3392,/venues/1630563,/venues/2070544,Konzepthalle6,Bern,46.76079,7.624
3393,/venues/291281,/venues/291281,Konzert Kids On Stage,Uster,,
3394,/venues/2179789,/venues/2179789,Konzert Theater Bern,Bern,46.94948,7.44503
3395,/venues/4239164,/venues/4239164,Konzerthalle Andermatt,Luzern,46.63991,8.59131
3396,/venues/3528609,/venues/3528609,Konzerthalle Riggisberg,Bern,46.80967,7.473510000000001
3397,/venues/2157024,/venues/2157024,Konzerthalle Schaltzentrale,Basel,,
3398,/venues/567551,/venues/33266,Konzerthaus Schüür,Luzern,47.04458,8.31125
3399,/venues/2978988,/venues/3157199,"Konzertsaal, Union",Basel,47.56891,7.59018
3400,/venues/3345194,/venues/3345194,"Konzertzone Rathaus, Thun",Bern,46.75799,7.62799
3401,/venues/1485833,/venues/1485833,Kopfsalat,Burgdorf,,
3402,/venues/3722799,/venues/3722799,Kornfeldkirche,Basel,47.58483,7.64991
3403,/venues/4383351,/venues/4383351,Kornhaus,Winterthur,,
3404,/venues/3143349,/venues/3143349,Kornhausbräu AG,Rorschach,47.47688,9.485
3405,/venues/1466193,/venues/1466193,Kornhausforum,Bern,46.94884,7.44725
3406,/venues/4380102,/venues/4380102,Kornhauskeller,Bern,,
3407,/venues/4380103,/venues/4380103,Kornhauskeller Bern,Bern,,
3408,/venues/3437074,/venues/3437074,Kornsilo / Mühle Tiefenbrunnen,Zürich,47.35146,8.56108
3409,/venues/3915829,/venues/3915829,Kosmos,Basel,47.56777,7.59037
3410,/venues/4233284,/venues/3765484,Kosmos Forum,Zürich,47.38009,8.52892
3411,/venues/77484,/venues/77484,"Koultu Zentrum, Elektra Caravan",Zürich,,
3412,/venues/4348141,/venues/4348141,Krach Karussell,Zürich,,
3413,/venues/579441,/venues/579441,Kraftfeld,Winterthur,47.49483,8.718110000000001
3414,/venues/418251,/venues/418251,Kraftwerk,Krummenau,47.24873,9.16517
3415,/venues/4412688,/venues/4412688,Kraftwerksinsel Birs,Basel,47.55932,7.62675
3416,/venues/3535444,/venues/3535444,Krauerhalle,Luzern,47.03264,8.281410000000001
3417,/venues/3815024,/venues/3815024,Kreissaal,Bern,46.94923,7.44903
3418,/venues/417541,/venues/417541,Krempel,Buchs,47.1664,9.46883
3419,/venues/4333175,/venues/4333175,Krempel Tanzbar,Buchs,,
3420,/venues/2206828,/venues/2206828,Kreuz,Zürich,47.22995,8.83687
3421,/venues/3814919,/venues/3814919,Kreuz,Langenthal,47.18796,7.70672
3422,/venues/117390,/venues/117390,Kreuz Kultur,Solothurn,47.20688,7.537730000000002
3423,/venues/2820618,/venues/936401,"Kreuz-saal, Restaurant Steirereck",Cham,47.1801,8.45832
3424,/venues/4396453,/venues/4396453,Kreuzhof Bar,Langenthal,47.21134,7.78769
3425,/venues/3344234,/venues/3344234,Kreuzkirche,Wil,47.46319,9.04761
3426,/venues/3638519,/venues/3638519,Krokodil Provisorium,Zürich,47.37689,8.54169
3427,/venues/4019519,/venues/4019519,Kronberg Appenzell,Appenzell,47.32079,9.32906
3428,/venues/3138084,/venues/3138084,Krone Pub,Winterthur,47.48311,8.76092
3429,/venues/1593488,/venues/1593488,Kronenbar,Chur,46.77727,9.54552
3430,/venues/4377049,/venues/4377049,Kronenbar Alpnach Dorf,Sarnen,46.92369,8.263689999999999
3431,/venues/4152319,/venues/4152319,Kronengartenplatz,Appenzell,47.33493,9.40659
3432,/venues/2922218,/venues/2922218,Kronenkeller,Burgdorf,47.05645,7.62706
3433,/venues/4393796,/venues/4393796,Kronenmattsaal Binningen,Basel,47.53954,7.57403
3434,/venues/3852474,/venues/3816529,Kronensaal Hotel Kronenhof,Zürich,47.41925,8.50521
3435,/venues/2689768,/venues/2689768,Krouge Festival,Geneva,46.18413,6.13863
3436,/venues/727476,/venues/727476,Kubus,Gossau,,
3437,/venues/4366297,/venues/4366297,Kubus Eventlokal,Bern,46.93972,7.399939999999999
3438,/venues/3380689,/venues/3380689,"Kubus, Grosser Saal",Bern,46.94917,7.4443100000000015
3439,/venues/1987464,/venues/1987464,Kufa Avec Adam Port,Lyss,47.08065,7.29443
3440,/venues/3592129,/venues/3592129,Kugelfest,Signau,46.92705,7.72032
3441,/venues/548756,/venues/548756,Kugl,St. Gallen,47.41878,9.36465
3442,/venues/2271764,/venues/1278031,Kuk,Aarau,47.39387,8.04491
3443,/venues/3737509,/venues/3737509,KulTWerk,Zürich,47.29834,8.56161
3444,/venues/4392228,/venues/4392228,Kulm Country Club,St. Moritz,,
3445,/venues/3435749,/venues/3435749,Kulm Park,St. Moritz,46.49527,9.82043
3446,/venues/2527519,/venues/2527519,Kult Kino,Basel,47.55357,7.5904
3447,/venues/3845349,/venues/3845349,Kult X,Kreuzlingen,47.65159,9.17542
3448,/venues/3332024,/venues/2845828,Kult-Turm,Luzern,46.99546,8.6065
3449,/venues/2845828,/venues/2845828,Kult-Turm,Luzern,47.05004,8.30893
3450,/venues/1914178,/venues/1914178,Kultarena,Bern,46.90724,7.47553
3451,/venues/2959808,/venues/2959808,Kultik,Sissach,47.46137,7.81186
3452,/venues/4381351,/venues/4381351,Kultmomente,Luzern,47.17036,8.20539
3453,/venues/3572999,/venues/3572999,Kultroom15,Zürich,47.13463,8.58146
3454,/venues/1443033,/venues/1443033,Kultur Casino,Bern,46.94689,7.44871
3455,/venues/1247721,/venues/1247721,Kultur Casino Bern,Bern,46.94698,7.44835
3456,/venues/895121,/venues/895121,Kultur Im Challer,Schaffhausen,,
3457,/venues/3914699,/venues/3914699,Kultur Im Ort,Chur,46.99377,9.46552
3458,/venues/372401,/venues/372401,Kultur Kreuz Nidau+,Lyss,47.12566,7.24063
3459,/venues/1625668,/venues/4126719,Kultur Parterre,Basel,47.56381,7.5911300000000015
3460,/venues/4341132,/venues/4341132,Kultur Tour / Sieberhuus,Lyss,,
3461,/venues/4351327,/venues/4351327,Kultur am Galenstock,Valais,46.56637,8.3857
3462,/venues/3479724,/venues/3479724,Kultur i de Aula - Aula Oberstufenzentrum,St. Gallen,47.47725,9.46571
3463,/venues/3460134,/venues/3460134,Kultur i de Braui Hochdorf,Luzern,47.05017,8.30931
3464,/venues/3650009,/venues/3650009,Kultur im Kammgarn (KiK),Schaffhausen,47.69589000000001,8.63805
3465,/venues/4391077,/venues/4391077,Kultur im Podium,Dudingen,,
3466,/venues/4050724,/venues/4050724,Kultur im Rhyboot,Altstätten,47.3729,9.56257
3467,/venues/3299344,/venues/3299344,Kultur in der Kirche,Solothurn,47.17579,7.56925
3468,/venues/4231864,/venues/4231864,"Kultur in der Schlosserei, Binningen",Basel,,
3469,/venues/3090554,/venues/4357616,Kultur- & Kongresszentrum Zwei Raben,Einsiedeln,47.12695,8.74515
3470,/venues/4380084,/venues/4380084,Kultur- und Gemeindezentrum Aadorf,Sirnach,47.49081,8.8999
3471,/venues/1278031,/venues/1278031,Kultur- und Kongresshaus,Aarau,47.39387,8.04491
3472,/venues/4419623,/venues/2068934,"Kultur- und Kongresszentrum La Poste, Theatersaal",Sierre,46.29109,7.88317
3473,/venues/3751659,/venues/33304,Kultur- und Kongresszentrum Luzern,Luzern,47.05032,8.31183
3474,/venues/2405624,/venues/2405624,Kultur- und Kongresszentrum Thun (KKThun),Bern,46.7951,7.60358
3475,/venues/984076,/venues/4393786,Kultur- und Kongresszentrum Trafo,Baden,47.47824,8.305069999999999
3476,/venues/1159326,/venues/1443033,Kultur-casino Bern,Bern,46.94689,7.44871
3477,/venues/4346294,/venues/4346294,KulturBistro,Bern,46.94834,7.44308
3478,/venues/4165424,/venues/4165424,KulturPunkt,Flawil,47.41291,9.18798
3479,/venues/4084419,/venues/4084419,Kulturadventskalender Baar,Zug,,
3480,/venues/2684063,/venues/2684063,Kulturarbeit für Frauenfeld (KAFF),Winterthur,47.5584,8.89967
3481,/venues/1577449,/venues/1577449,Kulturarena,Bern,,
3482,/venues/2958778,/venues/2958778,Kulturausschluss,Solothurn,47.1711,7.57331
3483,/venues/4380537,/venues/4380537,Kulturbahnhof Affoltern (KuBaA),Zürich,47.42158,8.50583
3484,/venues/4364887,/venues/4364887,Kulturbar Küsnacht,Zürich,47.31813,8.58372
3485,/venues/2812388,/venues/2812388,Kulturbeiz 113,Basel,47.55794,7.601269999999999
3486,/venues/946806,/venues/946806,Kulturbeiz Chappelehof,Wohlen,47.35253,8.27784
3487,/venues/1995254,/venues/1995254,Kulturbeiz Eggä,Oberuzwil,47.42921,9.12339
3488,/venues/2760648,/venues/1509938,Kulturbetrieb Royal,Baden,47.47625,8.30818
3489,/venues/2853903,/venues/2853903,Kulturbistro «Zu Tisch» Bischofszell,Wil,47.49372,9.23991
3490,/venues/2883703,/venues/2883703,Kulturbrauerei,Luzern,47.03906,8.29637
3491,/venues/3747989,/venues/3747989,Kulturbühne LIHN,Zürich,47.12104,9.13017
3492,/venues/2612458,/venues/1443033,"Kulturcasino Bern, Grosser Konzertsaal",Bern,46.94689,7.44871
3493,/venues/4381464,/venues/4381464,Kulturchrääje Rapperswil BE,Lyss,47.06385,7.410439999999999
3494,/venues/2896563,/venues/2896563,Kulturcinema Arbon,Arbon,47.51691,9.43433
3495,/venues/2408139,/venues/2408139,Kulturclub Maison Pierre,Burgdorf,47.05376,7.62243
3496,/venues/4392176,/venues/4392176,Kulturclub Tösstal Rebel Dia,Winterthur,47.49882,8.72369
3497,/venues/3894734,/venues/3894734,Kulturcontainer Uznach,Zürich,47.2279,8.81939
3498,/venues/3552054,/venues/3552054,Kulturfabrik,Zürich,47.32496,8.786539999999999
3499,/venues/388116,/venues/388116,Kulturfabrik (KUFA) Lyss,Lyss,47.08065,7.29443
3500,/venues/1527948,/venues/3552054,Kulturfabrik (Kulti),Wetzikon,47.32496,8.786539999999999
3501,/venues/4085614,/venues/4085614,Kulturfabrik Bigla,Bern,46.924,7.629539999999999
3502,/venues/184783,/venues/184783,Kulturfabrik Kofmehl,Solothurn,47.20063,7.5283
3503,/venues/348941,/venues/3552054,Kulturfabrik Nikolaus,Wetzikon,47.32496,8.786539999999999
3504,/venues/4414403,/venues/4414403,Kulturfabrikbiglen,Bern,46.92209,7.62936
3505,/venues/1014316,/venues/1014316,Kulturfestival,St. Gallen,47.4286,9.38296
3506,/venues/936326,/venues/936326,Kulturforum,Amriswil,47.54816,9.3025
3507,/venues/3346314,/venues/3346314,Kulturforum Berneck,Altstätten,47.42654,9.61013
3508,/venues/1075796,/venues/1075796,Kulturforum Würth Chur,Chur,46.86014,9.52865
3509,/venues/3936894,/venues/3936894,Kulturgemeinschaft Uster,Uster,47.34643,8.71777
3510,/venues/3729764,/venues/3729764,Kulturhalle Glärnisch,Zürich,47.22555,8.649510000000001
3511,/venues/4002689,/venues/4002689,Kulturhalle Sägegasse,Burgdorf,47.05497,7.63019
3512,/venues/684756,/venues/684756,Kulturhaus,Chur,46.84773,9.52508
3513,/venues/3649524,/venues/3649524,Kulturhaus Central,Uster,47.34643,8.71777
3514,/venues/2821508,/venues/2821508,Kulturhaus Helferei,Zürich,47.37033,8.5451
3515,/venues/1881968,/venues/1881968,Kulturhaus Odeon,Zürich,47.48148,8.20866
3516,/venues/4098154,/venues/4098154,"Kulturhaus Palazzo, Theater",Basel,47.484,7.73228
3517,/venues/2501544,/venues/2501544,Kulturhaus Rose,Winterthur,,
3518,/venues/4356115,/venues/4356115,Kulturhaus West,Zofingen,47.28675,7.937810000000002
3519,/venues/2305504,/venues/3109469,Kulturhof (pfrundschüür),Bern,46.9207,7.4142100000000015
3520,/venues/3109469,/venues/3109469,Kulturhof Schloss Köniz,Bern,46.9207,7.4142100000000015
3521,/venues/1997589,/venues/1997589,Kulturhotel Guggenheim,Basel,47.4826,7.734660000000001
3522,/venues/96556,/venues/96556,Kulturkantine,Bulach,,
3523,/venues/4169079,/venues/4169079,Kulturkarussel,Stäfa,47.23949,8.71878
3524,/venues/418771,/venues/418771,Kulturkarussell Rössli,Stäfa,47.23949,8.71878
3525,/venues/3412759,/venues/3412759,Kulturkeller,Solothurn,47.17073,7.573139999999999
3526,/venues/418831,/venues/418831,Kulturkeller,Sulgen,,
3527,/venues/1190951,/venues/1190951,Kulturkeller Custorhaus,Eschenbach,47.2398,8.92217
3528,/venues/2569944,/venues/2569944,Kulturkeller Höngg,Zürich,47.36865,8.53918
3529,/venues/3191894,/venues/3191894,Kulturklub Tösstal,Winterthur,47.49882,8.72369
3530,/venues/3654179,/venues/3654179,Kulturkoller,Winterthur,47.49882,8.72369
3531,/venues/3509254,/venues/3509254,Kulturlabor Thalwil,Zürich,47.29835,8.56157
3532,/venues/871496,/venues/871496,Kulturm,Solothurn,,
3533,/venues/419516,/venues/419516,Kulturmarkt,Zürich,47.37473,8.51252
3534,/venues/3931714,/venues/3931714,Kulturnacht,Burgdorf,,
3535,/venues/4316644,/venues/4316644,Kulturnacht Surselva,Surselva,,
3536,/venues/4410275,/venues/4410275,Kulturnacht Winterthur,Winterthur,,
3537,/venues/3951844,/venues/3951844,Kulturpark,Zürich,47.38932,8.513160000000001
3538,/venues/2362314,/venues/4165424,Kulturpunkt Flawil,Flawil,47.41291,9.18798
3539,/venues/2686648,/venues/2686648,Kulturraum Ruswil,Luzern,47.05004,8.30893
3540,/venues/4383907,/venues/4383907,Kulturraum von Matt,Stans,46.95778,8.3679
3541,/venues/4409557,/venues/4409557,Kulturrausch,Weinfelden,,
3542,/venues/4104034,/venues/4104034,Kulturschachtle,Zürich,47.31319000000001,8.52975
3543,/venues/3163634,/venues/3163634,Kulturscheune Liestal,Basel,47.48265,7.73802
3544,/venues/2440244,/venues/2440244,Kulturschuppen,Chur,46.87013,9.88053
3545,/venues/3749239,/venues/3749239,Kulturschür Uptown,Bern,46.92902,7.44897
3546,/venues/3904839,/venues/3904839,Kulturschüür Degermoos,Lengnau,47.52095,8.30142
3547,/venues/4392267,/venues/4392267,Kultursofa Münsingen,Bern,,
3548,/venues/4008414,/venues/4008414,Kultursommer,Bern,,
3549,/venues/1299071,/venues/1299071,Kulturstall,Langenthal,,
3550,/venues/3536164,/venues/3536164,Kulturtreff Rotfarb,Zürich,,
3551,/venues/4390933,/venues/4390933,Kulturtreppe,Basel,47.57001,7.63603
3552,/venues/4145434,/venues/4145434,Kulturverein Kandertal im Sportzentrum Frutigen,Frutigen,46.59355,7.65342
3553,/venues/2891333,/venues/2891333,Kulturvilla,Basel,47.56744000000001,7.59755
3554,/venues/2178269,/venues/2178269,Kulturwerk,Gersau,46.99166,8.527439999999999
3555,/venues/143748,/venues/143748,Kulturwerk 118,Sursee,47.17272,8.104569999999999
3556,/venues/3829079,/venues/3829079,Kulturwiese,Zürich,47.70547,8.440439999999999
3557,/venues/979411,/venues/4143469,Kulturzentrum Alts Schlachthuus,Laufen,47.42215,7.503889999999998
3558,/venues/3963739,/venues/3963739,Kulturzentrum Braui - Hochdorf,Zürich,47.16731,8.29013
3559,/venues/4356252,/venues/4356252,Kulturzentrum Bürgisserhus Berikon,Aargau,47.3509,8.372
3560,/venues/1234116,/venues/1234116,Kulturzentrum Dreispitz,Kreuzlingen,47.64748,9.1774
3561,/venues/4355859,/venues/4355859,Kulturzentrum Dröschi,St. Gallen,47.21351,9.02647
3562,/venues/1583148,/venues/1583148,Kulturzentrum Holästei,Zürich,47.03132,9.07648
3563,/venues/59035,/venues/59035,Kulturzentrum Kammgarn,Schaffhausen,47.69448,8.63673
3564,/venues/4219979,/venues/4219979,Kulturzentrum Schützi,Olten,47.34996,7.9037
3565,/venues/4151979,/venues/4151979,Kumo6,Zürich,47.39562,8.53578
3566,/venues/2157319,/venues/2157319,Kumquat Showcase @ Livebeats,Zürich,,
3567,/venues/3059279,/venues/3059279,Kunst Raum Riehen,Basel,47.58636,7.65044
3568,/venues/4407580,/venues/4407580,Kunstatelier Luzern,Luzern,47.05899,8.309
3569,/venues/3791174,/venues/3791174,Kunsteisbahn Grabengut,Bern,46.76147,7.62672
3570,/venues/4369867,/venues/4369867,Kunstgesellschaft Davos,Davos,46.9412,9.71582
3571,/venues/125164,/venues/125164,Kunsthalle,Bern,,
3572,/venues/2825263,/venues/2825263,Kunsthalle,Luzern,47.05704,8.311110000000001
3573,/venues/4407762,/venues/4407762,Kunsthalle - Innenhof,Basel,47.55431,7.589460000000001
3574,/venues/269516,/venues/269516,Kunsthalle Basel,Basel,,
3575,/venues/4120344,/venues/4120344,Kunsthandlung & Galerie Carla Renggli,Zug,47.16566,8.5147
3576,/venues/1675423,/venues/1675423,Kunsthaus,Bern,46.68463,7.85695
3577,/venues/4338357,/venues/4338357,Kunsthaus Baselland,Basel,47.54049000000001,7.62317
3578,/venues/2593608,/venues/2593608,Kunsthaus Glarus,Zürich,47.03825,9.07108
3579,/venues/4210914,/venues/4210914,Kunsthaus Langenthal,Langenthal,47.21192,7.789239999999999
3580,/venues/4415373,/venues/4415373,Kunsthaus Sursee,Sursee,,
3581,/venues/4338354,/venues/4338354,Kunsthaus Zofingen,Zofingen,,
3582,/venues/4340347,/venues/4340347,Kunsthaus Zug,Zug,47.16491,8.5174
3583,/venues/2031629,/venues/2031629,Kunsthaus Zürich,Zürich,47.37016,8.546660000000001
3584,/venues/2484459,/venues/2484459,Kunsthausrestaurant,Zürich,47.37016,8.54846
3585,/venues/4363045,/venues/4363045,Kunstmuseum Basel - Innenhof ('jazz&art'),Basel,47.55429,7.59403
3586,/venues/4256414,/venues/4256414,Kunstmuseum Basel - Neubau,Basel,47.55455,7.59495
3587,/venues/4343560,/venues/4343560,"Kunstmuseum Basel, Hauptbau Innenhof",Basel,47.55429,7.59403
3588,/venues/54403,/venues/54403,Kunstmuseum Bern,Bern,,
3589,/venues/4392802,/venues/4392802,"Kunstmuseum Thurgau, Kartause Ittingen, 8532 Warth",Winterthur,47.58367,8.86934
3590,/venues/2958463,/venues/2958463,Kunstnacht Brienz,Brienz,46.75379,8.03615
3591,/venues/4383770,/venues/4383770,Kunstpause Zug,Zug,,
3592,/venues/1072551,/venues/1072551,Kunstraum,Chur,46.85116,9.53448
3593,/venues/2679398,/venues/2679398,Kunstraum Eg,Aarau,,
3594,/venues/3846994,/venues/3846994,Kunstraum Kreuzlingen,Kreuzlingen,47.65128,9.17527
3595,/venues/3019269,/venues/3019269,Kunstraum Riss,St. Moritz,46.53378,9.86979
3596,/venues/708816,/venues/708816,Kunstraum Walcheturm,Zürich,47.37789,8.53007
3597,/venues/4051894,/venues/4051894,Kunstsammlung Rüegg,Zürich,,
3598,/venues/1382441,/venues/1382441,Kupferschmiede,Bern,46.93685,7.78725
3599,/venues/898101,/venues/898101,Kuppel,Basel,47.54995,7.584860000000001
3600,/venues/4392239,/venues/4392239,Kupperhaus,Zürich,47.48441,8.20768
3601,/venues/4362397,/venues/4362397,Kurhaus-Saal,Chur,46.72643,9.55832
3602,/venues/2868038,/venues/2868038,Kursaal,Luzern,46.81921,8.40307
3603,/venues/2764443,/venues/2764443,Kursaal - Auditorium,Bern,46.68853,7.858219999999998
3604,/venues/581561,/venues/1112026,Kursaal Arena,Bern,46.9531,7.4493800000000014
3605,/venues/3459129,/venues/3735309,Kursaal Arosa,Arosa,46.78286,9.68168
3606,/venues/3692349,/venues/1112026,Kursaal Bern,Bern,46.95326,7.448739999999999
3607,/venues/3727729,/venues/3727729,Kursaal Heiden,Appenzell,47.44584,9.53197
3608,/venues/2026874,/venues/2026874,Kurtheater,Baden,47.48069,8.31011
3609,/venues/417496,/venues/417496,Kuzeb,Bremgarten,47.35077,8.3445
3610,/venues/2746648,/venues/2746648,Kv Zürich Business School,Zürich,47.39028,8.5237
3611,/venues/2816173,/venues/2816173,Kv-saal,Basel,47.48539,7.737239999999999
3612,/venues/3986004,/venues/3986004,Kächschür - Oberdorf,Solothurn,47.22909,7.50484
3613,/venues/3350649,/venues/3350649,Käpt'n Holger,Bern,46.93822,7.78797
3614,/venues/4362400,/venues/3105899,Kühltür,Bern,,
3615,/venues/3105899,/venues/3105899,Kühltür,Bern,46.90026,7.637639999999998
3616,/venues/2961153,/venues/2961153,"Künstlerhaus Boswil, Alte Kirche",Wohlen,47.30322,8.32052
3617,/venues/3099149,/venues/3099149,Künstlerhaus S11,Solothurn,47.20751,7.534960000000001
3618,/venues/4028204,/venues/4028204,Kürbisfestival,Sierre,46.3071,8.02294
3619,/venues/4388906,/venues/4388906,Küttigen Openair,Aarau,47.42745,8.043280000000001
3620,/venues/1867863,/venues/1867863,L'ABS,Zürich,,
3621,/venues/2767208,/venues/2767208,L'ANNEXE Les Plans sur Bex,Bex,46.24991,7.067189999999999
3622,/venues/2853538,/venues/2853538,L'Abri,Geneva,46.20176,6.14956
3623,/venues/4103399,/venues/4103399,L'Aftersky,Sierre,46.19685,7.173539999999999
3624,/venues/4055974,/venues/4055984,L'Aiglon,Montreux,46.31588,6.96691
3625,/venues/3512179,/venues/3512179,L'Arantèle,Nyon,46.45946,6.34004
3626,/venues/3044304,/venues/3044304,L'Arcade des Grottes,Geneva,46.20993,6.13971
3627,/venues/3459774,/venues/3459774,L'Atelier Sembrancher,Martigny,46.07687,7.1549
3628,/venues/3913824,/venues/3913824,L'Auberté,Yverdon-Les-Bains,46.74494,6.626639999999999
3629,/venues/2436969,/venues/2436969,L'Azimut,Estavayer-Le-Lac,46.84551,6.84313
3630,/venues/3489049,/venues/3489049,L'E-Gloo Vernamiège,Sion,46.23312,7.36063
3631,/venues/4336751,/venues/4336751,L'EQUILIBRE YOGA,Lausanne,,
3632,/venues/4378921,/venues/4378921,L'Ecosphère,Payerne,46.81268,6.9536
3633,/venues/842001,/venues/842001,L'Ecurie,Geneva,46.2118,6.141769999999998
