,venue,locality,postal_code,street,country,latitude,longitude,venue_website,linked_venue_id,manual_input
/venues/420066,Sektor11,Zürich,8050,Andreasstrasse 70,Switzerland,47.41304,8.55846,,/venues/420066,
/venues/105196,Coupole,Biel,2503,Neumarktstrasse 35,Switzerland,47.13672,7.25201,,/venues/105196,
/venues/108189,Montreux Jazz Festival,Montreux,,,Switzerland,46.43122,6.91068,,/venues/108189,
/venues/2773373,Stadthaus Winterthur Konzertsaal,Winterthur,8400,Stadthausstrasse 4a,Switzerland,47.50102,8.73138,,/venues/2773373,
/venues/59278,Palazzo Chur,Chur,7000,Seilerbahnweg 9,Switzerland,46.84694,9.52747,http://www.palazzochur.ch,/venues/59278,
/venues/509511,Grand Casino,Basel,4005,Flughafenstrasse 225,Switzerland,47.57421,7.56311,,/venues/509511,
/venues/950646,Rössli,Bern,3001,Neubrückstrasse 8,Switzerland,46.95305,7.44016,http://www.roessli.be/,/venues/950646,
/venues/3661314,Presswerk,Arbon,9320,Hamelstrasse,Switzerland,47.51052,9.43183,,/venues/3661314,
/venues/474766,Theater Casino Zug,Zug,6300,Artherstrasse 2-4,Switzerland,47.16458,8.5139,http://www.theatercasino.ch,/venues/474766,
/venues/418501,Boröm Pöm Pöm,Oberentfelden,5036,Köllikerstrasse 32,Switzerland,47.35331,8.04301,,/venues/418501,
/venues/2894903,Studio Foce,Lugano,6900,Foce 1,Switzerland,46.00562,8.9613,http://www.foce.ch,/venues/2894903,
/venues/921086,Sunset,Martigny,1920,Pl. de Rome,Switzerland,46.10454,7.0748,,/venues/921086,
/venues/2470719,Kaufleuten Festsaal,Zürich,8001,Pelikanstrasse 18,Switzerland,47.37176,8.53639,http://www.kaufleuten.ch,/venues/2470719,
/venues/898621,The Bird's Eye Jazz Club,Basel,4051,Kohlenberg 20,Switzerland,47.55503,7.58755,http://www.birdseye.ch/,/venues/898621,
/venues/697821,Escherwyss,Zürich,8005,Hardstrasse 305,Switzerland,47.38998,8.52128,,/venues/697821,
/venues/52876,Tonhalle Zürich,Zürich,8002,Claridenstrasse 7,Switzerland,47.36618,8.53823,,/venues/52876,
/venues/79030,Ziegel Oh Lac,Zürich,8038,Seestrasse 407,Switzerland,47.34312,8.53604,http://www.ziegelohlac.ch/,/venues/79030,
/venues/3667439,Casinotheater Winterthur,Winterthur,8400,Stadthausstrasse 119,Switzerland,47.49974,8.72662,,/venues/2307434,
/venues/43173,Paleo Festival,Nyon,,Paléo Festival Nyon Rte de St-Cergue 312 CP 1320 CH - 1260 NYON 1,Switzerland,46.40236,6.21161,,/venues/43173,
/venues/2767098,Fmr Bar,Geneva,1204,Rue du Stand 9,Switzerland,46.2034,6.13573,http://www.fmrbar.ch,/venues/2767098,
/venues/583406,Alte Börse,Zürich,8001,Bleicherweg 5,Switzerland,47.36872,8.53785,,/venues/583406,
/venues/418421,Undertown,Geneva,,Place des Cinq-Continents 1,Switzerland,46.23231,6.08107,,/venues/418421,
/venues/2834658,Venue Tba – bern (hotel Innere Enge Or Marians Jazzroom),Bern,3012,Engestrasse 54,Switzerland,46.96103,7.43941,,/venues/3389884,
/venues/3660454,Audio,Geneva,,,Switzerland,46.20439,6.14316,,/venues/3660454,
/venues/3737064,Viertel Klub,Basel,4052,Münchensteinerstrasse 81,Switzerland,47.53992,7.60672,,/venues/3737064,
/venues/1343711,Portier,Winterthur,8400,Lagerplatz 3,Switzerland,47.4958,8.7188,,/venues/1343711,
/venues/50662,Rock City,Uster,8610,Aathalstr. 74,Switzerland,47.34584,8.73934,,/venues/50662,
/venues/1153811,"Musiksaal, Stadtcasino Basel",Basel,4051,"Steinenberg 14, Barfüsserplatz",Switzerland,47.55421,7.58949,,/venues/80955,
/venues/51503,Reithalle,Bern,3001,P.O. Box 5053,Switzerland,46.94763,7.44043,,/venues/51503,
/venues/1527358,Kiste,Baden,5400,Zürcherstr. 1,Switzerland,47.47117,8.30628,http://www.kiste-baden.ch,/venues/1527358,
/venues/417496,Kuzeb,Bremgarten,5620,Zürcherstrasse 2,Switzerland,47.35077,8.3445,,/venues/417496,
/venues/462496,La Cappella,Bern,3014,Allmendstrasse 24 3014 Bern,Switzerland,46.95947,7.45184,https://www.la-cappella.ch/de/,/venues/462496,
/venues/2413654,Nebia poche,Biel,2502,Rue Haute 1,Switzerland,47.14215,7.24635,http://www.nebia.ch,/venues/2413654,
/venues/926036,Plaine de l'Asse,Nyon,CP 1320,Rte De St-cergue 312,Switzerland,,,,/venues/926036,
/venues/2654753,LA MAKHNO,Geneva,1205,4 place des Volontaires,Switzerland,46.204,6.13628,http://www.facebook.com/lamakhno,/venues/2654753,
/venues/1483203,Schadausaal (kkthun),Bern,3504,Seestrasse 68,Switzerland,46.74324,7.62953,,/venues/1562518,
/venues/1379846,Gewerbehalle,Luzern,,,Switzerland,,,,/venues/1379846,
/venues/3370389,Casino Bad Ragaz,Chur,,,Switzerland,47.00341,9.50111,http://www.casinoragaz.ch/events/live-musik.html,/venues/3370389,
/venues/265516,Satellite,Lausanne,1015,"Ecole Polytechnique Federale de Lausanne, Avenue Picard",Switzerland,46.51906,6.56676,https://www.satellite.bar/,/venues/265516,
/venues/121167,Werk21,Zürich,8006,Wasserwerkstrasse 21,Switzerland,47.3834,8.53938,https://www.dynamo.ch/,/venues/121167,
/venues/3172319,Kaschemme,Basel,4052,Lehenmattstrasse 356,Switzerland,47.54356,7.62032,,/venues/3172319,
/venues/34655,Theaterhaus Gessnerallee,Zürich,Ch-8001,Gessnerallee 8,Switzerland,47.37476,8.53471,,/venues/34655,
/venues/1657148,The Bruch Brothers,Luzern,LU 6003,Baslerstrasse 7,Switzerland,47.05164,8.29938,,/venues/1657148,
/venues/1573508,KAPITEL Bollwerk,Bern,3011,Bollwerk 41,Switzerland,46.95165,7.44173,http://www.kapitel.ch/,/venues/1573508,
/venues/51173,Miles Davis Hall,Montreux,1820,Grande Rue 95,Switzerland,46.43752,6.90755,,/venues/51173,
/venues/4031764,Kater,Zürich,8004,Kanonengasse 33,Switzerland,47.37818,8.53003,,/venues/4031764,
/venues/575161,AMR,Geneva,1201,10 Rue des Alpes,Switzerland,46.20973,6.14583,https://www.amr-geneve.ch/,/venues/575161,
/venues/1230741,Mundwerk,Bern,3600,Obere Hauptgasse 49,Switzerland,46.75866,7.6303,,/venues/1230741,
/venues/53932,BOA,Luzern,6005,Geissensteinring 41,Switzerland,47.04125,8.31381,,/venues/53932,
/venues/2208879,Klubi,Zürich,8037,Wasserwerkstrasse 89a,Switzerland,47.38658,8.53443,http://klubi.ch/,/venues/2208879,
/venues/188313,Queen Kong Club,Neuchatel,2000,Quai Philippe Godet 20,Switzerland,46.98923,6.9218,,/venues/188313,
/venues/2625643,XoXo Club,Lausanne,1003,Côtes-de-Montbenon 20,Switzerland,46.52111,6.6269,http://www.xoxoclub.ch/,/venues/2625643,
/venues/2929708,Kauz,Zürich,,,Switzerland,47.36865,8.53918,,/venues/2929708,
/venues/418166,Restaurant Eintracht,Kirchberg,9533,Neudorfstrasse 5,Switzerland,47.41217,9.04048,,/venues/418166,
/venues/3744039,Läbesruum,Winterthur,8400,Pflanzschulstrasse 17,Switzerland,47.49541,8.74069,,/venues/3744039,
/venues/1749958,Off Bar,Basel,4057,Offenburgerstrasse 59,Switzerland,47.56938,7.58999,,/venues/1378336,
/venues/606526,Bejazz,Bern,,Könizstrasse 161,Switzerland,46.93556,7.41679,,/venues/606526,
/venues/617176,Longstreet Bar,Zürich,8004,Langstrasse 92,Switzerland,47.37804,8.52685,,/venues/617176,
/venues/3621989,kulturfabrikbigla,Bern,3507 Biglen,Syrengasse 2,Switzerland,46.92404,7.62957,,/venues/3621989,
/venues/1109886,Rok,Luzern,6003,Seidenhofstrasse 5,Switzerland,47.05006,8.30762,,/venues/1109886,
/venues/505121,Winterthurer Musikfestwochen,Winterthur,8400,Steinberggasse,Switzerland,47.49833,8.72866,http://www.musikfestwochen.ch/,/venues/505121,
/venues/2346244,Kirche Neumünster,Zürich,8008,Neumünsterallee 21,Switzerland,47.36118,8.55816,,/venues/2346244,
/venues/849546,Palazzo Dei Congressi,Lugano,6900,Piazza Indipendenza 4,Switzerland,46.00506,8.95644,,/venues/849546,
/venues/354756,Steinberggasse,Winterthur,8400,Steinberggasse,Switzerland,47.49833,8.72866,,/venues/354756,
/venues/1552938,Blok,Zürich,8005,Schiffbaustrasse 3,Switzerland,47.3885,8.51893,,/venues/1552938,
/venues/4176679,Humbug,Basel,4057,Klybeckstrasse 241,Switzerland,47.57593,7.58856,https://www.humbug.club,/venues/4176679,
/venues/3402319,U-Bar,Lausanne,1003,Rue de la Vigie 5,Switzerland,46.5218,6.62479,,/venues/3402319,
/venues/585256,Neues Theater Spirgarten,Zürich,8048,Lindenplatz 5,Switzerland,47.38739,8.48542,,/venues/585256,
/venues/4413713,"St. Aubin, Switzerland",Neuchatel,,,Switzerland,,,,/venues/4413713,
/venues/1552753,Mundwerk,Zürich,8050,Dörflistrasse 76,Switzerland,47.40894,8.55059,http://mw-club.ch,/venues/1552753,
/venues/1004876,Obere Mühle,Dubendorf,8600,Oberdorfstrasse 15,Switzerland,47.39533,8.62396,https://www.oberemuehle.ch/,/venues/1004876,
/venues/45352,Letzigrund Stadion,Zürich,8048,Badenerstrasse 500,Switzerland,47.38267,8.5038,,/venues/45352,
/venues/3760149,SpaceMonki,Zürich,8005,Limmatstr. 275,Switzerland,47.38877,8.52507,http://www.spacemonki.ch,/venues/3760149,
/venues/898156,La Ruche,Lausanne,,,Switzerland,,,,/venues/898156,
/venues/637256,Rümpeltum,St. Gallen,9000,Haldenstrasse 23,Switzerland,47.41974,9.37127,,/venues/637256,
/venues/34278,Eulachhalle,Winterthur,8400,Wartstrasse 73,Switzerland,47.50321,8.71229,http://www.eulachhallen.ch,/venues/34278,
/venues/1091171,Kafi fürDich,Zürich,8004,Stauffacherstrasse 141,Switzerland,47.37726,8.52299,http://fuerdich.ch/,/venues/1091171,
/venues/2226354,Star Club,Uster,CH-8610,Aathalstrasse 76,Switzerland,47.34554,8.73944,http://www.starclub-uster.ch/,/venues/2226354,
/venues/3626914,Old Capitol,Langenthal,4900,Spitalgasse 6,Switzerland,47.21108,7.78992,https://oldcapitol.ch/,/venues/3626914,
/venues/418581,Théâtre de l'Octogone,Lausanne,1099,Avenue de Lavaux 41,Switzerland,46.51211,6.66076,https://theatre-octogone.ch/,/venues/418581,
/venues/1394158,Langstars,Zürich,,Langstrasse 120,Switzerland,47.37927,8.52757,http://www.langstars.com/web/,/venues/1394158,
/venues/4412885,The Mall of Switzerland,Luzern,,,Switzerland,,,,/venues/4412885,
/venues/45125,Festhalle,Bern,3014,Mingerstrasse 6,Switzerland,46.95928,7.46381,,/venues/1170106,
/venues/196793,Taptab,Schaffhausen,8200,Baumgartenstrasse,Switzerland,47.69467,8.6368,,/venues/196793,
/venues/1683403,Metro Club by Grand Casino,Basel,4012,Flughafenstrasse 225,Switzerland,47.57421,7.56311,,/venues/509511,
/venues/2265329,TANK,Zürich,8001,Stüssihofstatt 15 (im Niederdorf),Switzerland,47.3746,8.54384,http://www.restaurant-tank.ch,/venues/2265329,
/venues/2550429,Hotel Wetterhorn,Bern,6083 Hasliberg,Hohfluh,Switzerland,46.75188,8.17321,http://www.wetterhorn-hasliberg.ch,/venues/2550429,
/venues/492161,Cully Jazz Festival,Lausanne,,Place de l'Hôtel-de-Ville 2  Case postale 138,Switzerland,46.4885,6.73071,,/venues/492161,
/venues/581561,Kursaal Arena,Bern,3013,Kornhausstrasse 3,Switzerland,46.9531,7.44938,,/venues/1112026,
/venues/418251,Kraftwerk,Krummenau,9643,Im Trempel,Switzerland,47.24873,9.16517,http://www.kraftwerk-club.ch/,/venues/418251,
/venues/1661543,Stadtsaal,Wil,9500,Bahnhofstrasse 6,Switzerland,47.46316,9.04167,,/venues/1661543,
/venues/2114774,Flon,St. Gallen,9000,Davidstrasse 42,Switzerland,47.41992,9.36764,,/venues/2114774,
/venues/1021236,"Barfussbar, Frauenbadi",Zürich,8001,Stadthausquai 12,Switzerland,47.36847,8.54202,http://www.barfussbar.ch,/venues/1021236,
/venues/75654,Live at Sunset/Dolder,Zürich,8044,Adlisbergstrasse 35,Switzerland,47.37612,8.57785,http://www.liveatsunset.ch,/venues/75654,
/venues/3520584,Phrontistery,Luzern,,,Switzerland,47.05017,8.30931,,/venues/3520584,
/venues/54921,Théâtre de Beaulieu,Lausanne,1004,Avenue Bergières 10,Switzerland,46.52943,6.6229,,/venues/54921,
/venues/130108,Weetamix,Geneva,,,Switzerland,,,,/venues/130108,
/venues/907436,Duo Club,Biel,2500,Zentralstrasse 54,Switzerland,47.13577,7.24763,,/venues/907436,
/venues/2041619,Audioasyl.net,Zürich,,,Switzerland,,,,/venues/2041619,
/venues/2408139,Kulturclub Maison Pierre,Burgdorf,3400,Scheunenstrasse 3,Switzerland,47.05376,7.62243,http://www.kultur-club.ch,/venues/2408139,
/venues/116012,Opernhaus Zürich,Zürich,8008,Falkenstrasse 1,Switzerland,47.36464,8.54648,,/venues/116012,
/venues/418771,Kulturkarussell Rössli,Stäfa,8712,Bahnhofstrasse 1,Switzerland,47.23949,8.71878,http://kulturkarussell.ch/,/venues/418771,
/venues/1409428,Sommercasino Basel,Basel,,Münchensteinerstrasse 1,Switzerland,47.5474,7.59857,,/venues/121743,
/venues/101332,Ned Music Club,Montreux,1820,Rue du Marché 19,Switzerland,46.43391,6.91234,,/venues/101332,
/venues/275196,Cafe Mokka,Bern,3600,Allmendstrasse 14,Switzerland,46.75977,7.62386,,/venues/275196,
/venues/616116,Event Stage,Zizers,7201,Rheinrutenen 5,Switzerland,46.92013,9.56099,,/venues/616116,
/venues/114659,Kanzlei Club,Zürich,8004,Kanzleistrasse 56,Switzerland,47.37552,8.52581,http://www.kanzlei.ch/,/venues/114659,
/venues/3781454,Restaurant Rechberg 1837,Zürich,8001,Chorgasse 20,Switzerland,47.37404,8.5462,,/venues/3781454,
/venues/912306,Stairs Club,Zürich,,,Switzerland,,,,/venues/912306,
/venues/2167164,Kalvingrad,Geneva,1240,4 Place Des Volontaires,Switzerland,46.204,6.13628,,/venues/45690,
/venues/417751,SoundDock 14,Dietikon,8953,Limmatfeld-Strasse 14 (Rüchligstrasse 14),Switzerland,,,,/venues/417751,
/venues/3803274,Punk Bar,Lausanne,1003 Lausanne,Place de l'Europe 9,Switzerland,46.52109,6.6298,,/venues/3803274,
/venues/2171889,Chapiteau,Lausanne,1096,Place d'Armes,Switzerland,46.48845,6.73283,,/venues/2171889,
/venues/2732373,Tonhalle Zürich - Grosser Saal,Zürich,8002,Claridenstrasse 7,Switzerland,47.36609,8.53797,,/venues/52876,
/venues/835571,Eishalle,Wetzikon,8620,"Rapperswilerstrasse,",Switzerland,47.31361,8.80096,,/venues/835571,
/venues/92831,Scène Ella Fitzgerald,Geneva,1207,Parc La Grange,Switzerland,46.20654,6.16748,http://www.musiquesenete.ch,/venues/92831,
/venues/105150,The Living Room,Lugano,6900,Via Trevano 89/A,Switzerland,46.02054,8.95776,,/venues/105150,
/venues/2196839,ZAK,Zürich,8645,Werkstrasse 9,Switzerland,47.23204,8.83434,,/venues/2196839,
/venues/1107501,Le Cabinet,Geneva,1205,Boulevard St Georges,Switzerland,46.20131,6.13503,,/venues/1107501,
/venues/1467723,Mouton Noir,Fribourg,1700,Grand'Rue 36,Switzerland,46.80498,7.16507,https://www.facebook.com/lemoutonnoir.ch/,/venues/1467723,
/venues/2171894,Next Step,Lausanne,1096,Place d'Armes,Switzerland,46.48845,6.73283,,/venues/2171894,
/venues/2780428,Messe Eventhalle,Basel,4058,Messeplatz,Switzerland,47.56378,7.60079,,/venues/52979,
/venues/848676,Merkker,Baden,5400,Bruggerstrasse 37,Switzerland,47.47591,8.30448,,/venues/848676,
/venues/2171899,Temple de Cully,Lausanne,1096,Place du Temple 2,Switzerland,46.48876,6.72968,,/venues/2171899,
/venues/1063161,Restaurant Viadukt,Zürich,8005,Viaduktstrasse 69/71,Switzerland,47.3862,8.52218,http://www.restaurant-viadukt.ch,/venues/1063161,
/venues/2408529,Café Marta,Bern,3011,Kramgasse 8,Switzerland,46.94813,7.45186,http://cafemarta.ch/,/venues/2408529,
/venues/3302489,Elysia,Basel,,Frankfurt Strasse 36 Basel,Switzerland,47.5318,7.60755,http://www.elysia.ch/,/venues/3302489,
/venues/3938509,Konservi Seon,Zürich,5703,Seetalstrasse 2,Switzerland,47.35232,8.15947,,/venues/3938509,
/venues/2660583,Tabourettli,Basel,4001,Spalenberg 12,Switzerland,47.55754,7.58676,,/venues/2847713,
/venues/50991,Dolce Vita,Lausanne,,,Switzerland,,,,/venues/50991,
/venues/418351,Biomill,Laufen,4242,Delsbergstrasse 181,Switzerland,47.40996,7.49333,,/venues/418351,
/venues/459956,Musikcontainer,Uster,,,Switzerland,,,,/venues/459956,
/venues/66426,Kongresshaus Biel,Biel,2502,Zentralstrasse 60,Switzerland,47.13488,7.24856,,/venues/66426,
/venues/126333,AJZ Gaskessel,Biel,2500,Gaskessel / Coupole,Switzerland,,,,/venues/126333,
/venues/1111161,Casino De Montbenon,Lausanne,1003,Allée Ernest-ansermet 3,Switzerland,46.52038,6.62502,,/venues/1111161,
/venues/105720,D! Club| Place Centrale,Lausanne,1001,Place Centrale 1,Switzerland,46.52067,6.63155,http://www.dclub.ch,/venues/130024,
/venues/2535024,AKuT,Bern,,Seestrasse 20,Switzerland,46.75053,7.63322,http://fdfthun.wordpress.com,/venues/2535024,
/venues/84629,Montreaux Casino,Montreux,1820,,Switzerland,46.42761,6.95941,,/venues/84629,
/venues/835141,Stanser Musiktage,Stans,6003,Stans Dorfplatz,Switzerland,46.95719,8.36597,http://www.stansermusiktage.ch,/venues/835141,
/venues/794491,Pentorama,Amriswil,8580,Arbonerstrasse 2,Switzerland,47.54493,9.29916,,/venues/794491,
/venues/2014299,Lady Bar,Basel,4057,Feldbergstrasse 47,Switzerland,47.56642,7.59077,,/venues/2014299,
/venues/96257,Le Chat Noir,Geneva,1227,13 rue Vautier,Switzerland,46.18505,6.14225,http://www.chatnoir.ch,/venues/96257,
/venues/841756,JazzAscona,Locarno,,,Switzerland,46.15732,8.77736,http://www.jazzascona.ch,/venues/841756,
/venues/363346,Mariaberg,Rorschach,9400,Hauptstrasse 45,Switzerland,47.478,9.49396,,/venues/363346,
/venues/687066,Le Bouffon de la Taverne,Geneva,,,Switzerland,,,,/venues/687066,
/venues/2170524,Die Cafete,Bern,,,Switzerland,,,,/venues/2170524,
/venues/91819,KAB-Usine,Geneva,,,Switzerland,,,,/venues/91819,
/venues/291286,Zimmer31,Winterthur,,,Switzerland,,,,/venues/291286,
/venues/3868174,"Kloster Dornach, Dornach",Solothurn,4143,Amthausstrasse 7,Switzerland,47.48837,7.61027,,/venues/3868174,
/venues/2307379,Salzhaus Brugg,Zürich,5200,Schulthess Avenue,Switzerland,47.4846,8.20789,,/venues/2307379,
/venues/2124334,Les Amis,Bern,,,Switzerland,,,,/venues/2580418,
/venues/941611,Les Citrons Masques,Yverdon-Les-Bains,1400,Rue des Pêcheurs 4,Switzerland,46.78023,6.6444,http://citronsmasques.ch,/venues/941611,
/venues/1949009,Herrenacker,Schaffhausen,8200,Herrenacker,Switzerland,47.69567,8.63352,,/venues/1949009,
/venues/3202093,Neo,Zürich,8004,Europaallee 47,Switzerland,47.37889,8.53244,,/venues/3577814,
/venues/1215251,Theatersaal Hotel National,Bern,3011,Hirschengraben 24,Switzerland,46.94614,7.43698,,/venues/542011,
/venues/2285989,Club Joy Grand Casino Baden,Baden,5400,Haselstr. 2,Switzerland,47.47825,8.30985,,/venues/2285989,
/venues/927206,Vernissage,Zermatt,3920,Bodmenstrasse 14,Switzerland,46.02321,7.74724,,/venues/927206,
/venues/1566783,Sud Basel,Basel,4058,Burgweg 15,Switzerland,47.55794,7.60127,,/venues/1566783,
/venues/56855,Patinoire de Malley,Lausanne,1008,14 Chemin du Viaduc,Switzerland,46.52878,6.60022,,/venues/56855,
/venues/4377154,"Koller Events, Luxory",Grenchen,2540,Maienstrasse 6,Switzerland,47.19048,7.40552,,/venues/4377154,
/venues/344316,Hacienda,Sierre,,,Switzerland,,,,/venues/344316,
/venues/56853,Patinoire du Littoral,Neuchatel,2000,Quai Robert-Comtesse 4,Switzerland,46.99419,6.94433,,/venues/56853,
/venues/1546893,Bagatelle,Zürich,,Langstrasse 93,Switzerland,47.37817,8.52662,http://www.bagatelle93.ch,/venues/1546893,
/venues/2251019,La Datcha,Lausanne,1003 Lausanne,Côtes-de-Montbenon 13,Switzerland,46.52143,6.62534,http://la-datcha.ch/,/venues/2251019,
/venues/1621258,Antigel Festival,Geneva,,,Switzerland,46.20439,6.14316,http://www.antigel.ch,/venues/1621258,
/venues/1486108,Vario Bar,Olten,,,Switzerland,,,,/venues/1486108,
/venues/2732288,Stadt-casino - Musiksaal,Basel,4000,Steinenberg 14,Switzerland,47.55425,7.58936,,/venues/80955,
/venues/2847073,Johanneskirche,Zürich,8005,Limmatstrasse 114,Switzerland,47.38406,8.53325,,/venues/2847073,
/venues/1583148,Kulturzentrum Holästei,Zürich,8750,Industrie Holenstein,Switzerland,47.03132,9.07648,,/venues/1583148,
/venues/2761488,En Vogue,Geneva,1201,Quai Du Seujet 18,Switzerland,46.2053,6.13544,,/venues/2761488,
/venues/1844993,Le Ciel,Bern,,,Switzerland,,,,/venues/1844993,
/venues/1486103,La Madeleine,Luzern,6003,Baselstrasse 15,Switzerland,47.05175,8.29826,,/venues/1993864,
/venues/117390,Kreuz Kultur,Solothurn,4500,Kreuzgasse 4,Switzerland,47.20688,7.53773,https://www.kreuzkultur.ch/,/venues/117390,
/venues/1130551,Moulin a Danses,Geneva,,20 Bis Rue Du Stand,Switzerland,46.20303,6.13489,,/venues/1130551,
/venues/2362314,Kulturpunkt Flawil,Flawil,9230,St. Gallerstrasse 13,Switzerland,47.41291,9.18798,,/venues/4165424,
/venues/2744828,Neubad Luzern,Luzern,3003,Bireggstrasse 36,Switzerland,47.04135,8.30684,,/venues/2407879,
/venues/1596888,Mythic Club,Fribourg,,,Switzerland,,,,/venues/1596888,
/venues/2943888,TapTab Musikraum,Schaffhausen,8200,Baumgartenstrasse 19,Switzerland,47.69448,8.63624,http://www.taptab.ch,/venues/2943888,
/venues/75032,Eishalle Deutweg,Winterthur,8400,Grüzefeldstraße 30,Switzerland,47.49544,8.74819,,/venues/75032,
/venues/1063166,Club Cardinal,Schaffhausen,8200,Bahnhofstrasse 102,Switzerland,47.7008,8.63624,,/venues/1063166,
/venues/361791,"Chessu, Coupole",Biel,,,Switzerland,,,,/venues/361791,
/venues/2760648,Kulturbetrieb Royal,Baden,5400,Bahnhofstrasse 39,Switzerland,47.47625,8.30818,,/venues/2760648,
/venues/3466239,Folklor Club,Lausanne,1005,Place de la Riponne 10,Switzerland,46.52451,6.6335,http://www.folklor.club,/venues/3466239,
/venues/3265249,Estivo Festival Lugano Switzerland,Lugano,,,Switzerland,46.00368,8.95105,,/venues/3265249,
/venues/1764988,B-Sides Festival,Luzern,,Sonnenberg,Switzerland,47.04411,8.27345,http://b-sides.ch/,/venues/1764988,
/venues/2432809,Galicia Musik Bar,Olten,4600,Unterführungsstrasse 20,Switzerland,47.34954,7.90878,,/venues/2432809,
