,venue,locality,postal_code,street,country,latitude,longitude,venue_website
/venues/1649043,Das Zelt,Zürich,8810,Chilbiplatz,Switzerland,47.247840000000004,8.60533,
/venues/2844243,District 28,Einsiedeln,,,Switzerland,47.12812,8.74427,
/venues/3663534,District 28,Schwyz,8854  Siebnen,,Switzerland,47.174490000000006,8.89718,
/venues/3203138,Diva Club,Montreux,,,Switzerland,46.46283,6.84192,
/venues/969486,Diva Club,Zürich,8004,Langstrasse 83,Switzerland,47.377829999999996,8.52644,
/venues/150823,Dolce Vita,Geneva,,,Switzerland,,,
/venues/50991,Dolce Vita,Lausanne,,,Switzerland,,,
/venues/4256519,Egelsee,Bern,,,Switzerland,,,http://vereinamsee.ch/
/venues/648121,Egelsee,Kreuzlingen,,,Switzerland,,,
/venues/3344274,Eglise Du Sacré Coeur,La Chaux De Fonds,2300,rue du Doubs 47,Switzerland,47.10622,6.8270100000000005,
/venues/3344254,Eglise Du Sacré Coeur,Montreux,1820,Avenue du Casino 30,Switzerland,46.43034,6.912389999999999,
/venues/2865933,Einstein,Bern,3000,Kramgasse 49,Switzerland,46.94784,7.44985,
/venues/1901538,Einstein,St. Gallen,9000,Berneggstrasse 2,Switzerland,47.4214,9.37537,
/venues/82074,Eishalle,Kloten,,,Switzerland,47.44951,8.58216,
/venues/835571,Eishalle,Wetzikon,8620,"Rapperswilerstrasse,",Switzerland,47.31361,8.80096,
/venues/343121,Eishalle,Winterthur,,,Switzerland,,,
/venues/4386073,Eishalle,Zürich,,,Switzerland,,,
/venues/75032,Eishalle Deutweg,Winterthur,8400,Grüzefeldstraße 30,Switzerland,47.49544,8.74819,
/venues/123515,Eishalle Deutweg,Winterthur,,,Switzerland,47.5573,8.899410000000001,
/venues/4384819,Elbar,Hinwil,,,Switzerland,,,
/venues/4391732,Elbar,Zürich,8636,Elbastrasse 14,Switzerland,47.28092,8.915460000000001,https://elbar.ch/
/venues/1520603,Eldorado,Biel,2503,Mattenstr. 28,Switzerland,47.13341,7.24832,
/venues/1644218,Eldorado,Zürich,8005,Limmatstrasse 109,Switzerland,47.38373,8.53265,
/venues/4356424,Ella,Chur,,,Switzerland,,,http://www.ella-flims.ch
/venues/4358211,Ella,St. Gallen,CH-7017 Flims,Talstation Flims,Switzerland,46.83409,9.28125,
/venues/2850523,Entre Terre et Mer,Lausanne,1673,Rue du Casino 19,Switzerland,46.61915,6.82212,http://www.TerreMer.ch
/venues/2760773,Entre Terre et Mer,Lausanne,1673,Rue du Casino à Rue,Switzerland,46.621809999999996,6.8247800000000005,http://www.terremer.ch
/venues/4166814,Ev. Kirche,Appenzell,9410 Heiden,Kirchplatz 1,Switzerland,47.445009999999996,9.53509,http://www.heiden-festival.ch
/venues/3344229,Ev. Kirche,Buchs,9470,Kirchgasse 1a,Switzerland,47.16523,9.46847,
/venues/3657174,Ev. Kirche,St. Gallen,,,Switzerland,47.40788,9.46471,
/venues/3065564,Ev. Kirche,St. Gallen,8590,Bahnhofstraße 38,Switzerland,47.56548,9.37232,
/venues/3065529,Ev.-ref. Kirche,Bulach,8180,Hans Haller-Gasse 4,Switzerland,47.51679,8.54058,
/venues/4359399,Ev.-ref. Kirche,Luzern,6440,Alte Kantonsstrasse 8a,Switzerland,46.99862,8.6108,
/venues/4350933,Ev.-ref. Kirche,Wohlen,5610,Bahnhofstrasse,Switzerland,47.349340000000005,8.27184,
/venues/1323431,Event Stage,Chur,,,Switzerland,,,
/venues/616116,Event Stage,Zizers,7201,Rheinrutenen 5,Switzerland,46.92013,9.560989999999999,
/venues/2871828,Eventhalle,Bulach,8180,Schützenmattstrasse 30,Switzerland,47.52814,8.533339999999999,
/venues/1238491,Eventhalle,Erstfeld,6472,Breiteli 22/24,Switzerland,46.8342,8.64071,
/venues/107529,FNAC,Geneva,,,Switzerland,,,
/venues/107530,FNAC,Lausanne,,,Switzerland,,,
/venues/45125,Festhalle,Bern,3014,Mingerstrasse 6,Switzerland,46.95928,7.4638100000000005,
/venues/82960,Festhalle,Luzern,,,Switzerland,,,
/venues/3201458,Festikids,Bern,3006,Laubeggstrasse 47,Switzerland,46.9489,7.46426,http://www.kinder-land.ch/fr/
/venues/3584224,Festikids,Fribourg,1700,Grand-Places,Switzerland,46.80256,7.1534,http://www.kinder-land.ch/?lang=fr
/venues/4007964,Flügelsaal,Bulach,,,Switzerland,,,
/venues/4069054,Flügelsaal,Zürich,8001,Heimplatz,Switzerland,47.37064,8.54894,
/venues/146963,Fête De La Musique,Fribourg,,,Switzerland,,,
/venues/382506,Fête De La Musique,La Chaux De Fonds,,,Switzerland,,,
/venues/1839278,Fête De La Musique,Lausanne,,,Switzerland,,,
/venues/3002554,Fête de la Musique,Lausanne,,,Switzerland,46.724920000000004,6.5344,
/venues/4158714,Fête de la Musique,Monthey,,,Switzerland,,,
/venues/3884464,Fête de la Musique,Morges,,,Switzerland,,,
/venues/3263484,Fête de la Musique,Nyon,1260,Various venues,Switzerland,46.38051,6.22987,http://www.nyonmusique.ch
/venues/3002544,Fête de la Musique,Yverdon-Les-Bains,,,Switzerland,46.778220000000005,6.641489999999999,
/venues/1265106,Garage,Aarau,5000,Kirchgasse 6,Switzerland,47.39265,8.04316,http://www.garasche.ch/?s=home
/venues/1620403,Garage,Basel,,,Switzerland,,,
/venues/2289079,Garage,Locarno,,,Switzerland,46.19849,9.02692,
/venues/772831,Gare Cff,Geneva,1215,Aeroport De Geneve/coitrin,Switzerland,46.23701,6.10916,
/venues/593616,Gare Cff,Lausanne,,Place De La Gare,Switzerland,46.5174,6.62828,
/venues/1650623,Gare Cff,Sierre,3960,Place De La Gare,Switzerland,46.29211,7.53218,
/venues/723106,Gleis 13,Basel,,,Switzerland,,,
/venues/1527513,Gleis 13,Luzern,,,Switzerland,,,
/venues/509511,Grand Casino,Basel,4005,Flughafenstrasse 225,Switzerland,47.57421,7.563110000000001,
/venues/46352,Grand Casino,Geneva,1250,Quai du Mont-Blanc 19,Switzerland,46.21018,6.15088,
/venues/3776104,Güterschuppen,Arosa,7050,,Switzerland,46.78237,9.679910000000001,http://www.gueterschuppen-arosa.ch
/venues/4172354,Güterschuppen,Zürich,8750,Im Volksgarten,Switzerland,47.03838,9.071489999999999,http://www.facebook.com/gleis1glarus/
/venues/2783448,Hall of Fame,Wetzikon,8620,Zürcherstrasse 49,Switzerland,47.32493,8.78496,http://hall-of-fame.info/
/venues/4298844,Hall of Fame,Zürich,,,Switzerland,,,
/venues/86477,Halle Des Fêtes,Lausanne,,,Switzerland,,,
/venues/2087969,Halle Des Fêtes,Payerne,1530,Avenue du Stade,Switzerland,46.82516,6.94136,
/venues/418651,Halle Des Fêtes,Saviese,,,Switzerland,,,
/venues/3299379,Halle des Fêtes,Biel,,Vie des Crêts 51 - CH 2732,Switzerland,47.2294,7.225410000000001,
/venues/4367958,Halle des Fêtes,Lausanne,1337,,Switzerland,46.72933,6.53236,
/venues/1279841,Hallenstadion,Chur,7000,Grossbruggerweg 3,Switzerland,46.85757,9.50786,
/venues/29550,Hallenstadion,Zürich,8050,Wallisellenstrasse 45,Switzerland,47.411609999999996,8.55166,http://www.hallenstadion.ch/
/venues/4302494,Hirschen,Fribourg,1716,Dorfstrasse 2,Switzerland,46.74177,7.2853,https://www.hirschen.pub/
/venues/4394998,Hirschen,Obersimmental-Saanen,3775,Oberriedstrasse 1,Switzerland,46.45712,7.443280000000001,
/venues/3806989,Hirschen,Schwyz,6430,Hinterdorfstrasse 14,Switzerland,47.02048,8.6583,http://www.hirschen-schwyz.ch
/venues/3366014,Hotel Engel,Basel,4410,Kasernenstrasse 10,Switzerland,47.4826,7.73625,
/venues/4338689,Hotel Engel,Zürich,8820,Engelstrasse 2,Switzerland,47.230109999999996,8.67447,
/venues/4405189,Hotel Krone,Bern,,,Switzerland,,,
/venues/4404751,Hotel Krone,Sarnen,6060,Brünigstrasse 130,Switzerland,46.89725,8.24622,
/venues/4045909,Hotel Schweizerhof,Baden,,Kurplatz 3,Switzerland,47.4805,8.31402,
/venues/3211233,Hotel Schweizerhof,Bern,3001,Bahnhofplatz 11,Switzerland,46.948840000000004,7.440930000000001,
/venues/3665564,Hotel Schweizerhof,Chur,7078,,Switzerland,46.726000000000006,9.55775,
/venues/2264819,Hotel Schweizerhof,Zürich,8001,Bahnhofplatz 7,Switzerland,47.37693,8.5394,
/venues/2514484,House Concert,Aarau,,,Switzerland,47.3934,8.04312,
/venues/2156324,House Concert,St. Gallen,,,Switzerland,,,
/venues/1091356,House Concert,Zürich,,,Switzerland,,,
/venues/2865288,House Show,Baden,,,Switzerland,47.47377,8.30647,
/venues/4393471,House Show,Bern,,,Switzerland,,,
/venues/3511639,House Show,Bern,,,Switzerland,46.75799,7.62799,
/venues/2763668,House Show,Biel,,,Switzerland,47.140190000000004,7.24377,
/venues/3912479,House Show,Lausanne,,,Switzerland,,,
/venues/1319036,House Show,Luzern,6003,Obergrundstrasse 21,Switzerland,47.04616,8.30441,
/venues/3532959,House Show,Schwyz,,,Switzerland,47.02071,8.652989999999999,
/venues/1265101,House Show,Zürich,,,Switzerland,,,
/venues/3769534,Inch Club,Sierre,,Furkastrasse 59,Switzerland,46.40435,8.13552,https://www.facebook.com/pg/inchclubfiesch/about/?ref=page_internal
/venues/2268154,Inch Club,Sion,3984,Furkastrasse 59,Switzerland,46.38342,8.09874,https://www.facebook.com/inchclubfiesch
/venues/465586,Indigo,Winterthur,,,Switzerland,,,
/venues/1002631,Indigo,Zürich,,,Switzerland,,,
/venues/2147624,Indoor,Bern,,,Switzerland,,,
/venues/1614453,Indoor,Zürich,,,Switzerland,,,
/venues/3688554,Jack&Jo,Winterthur,8400,Bahnhofplatz 7,Switzerland,47.5003,8.724,http://www.jackandjo.ch/
/venues/3917924,Jack&Jo,Zürich,8004,Gustav-Gull-Platz 2,Switzerland,47.37927,8.53129,http://www.jackandjo.ch/
/venues/2372334,Jardin Roussy,Montreux,,,Switzerland,46.46273,6.84243,
/venues/4029609,Jardin Roussy,Riviera-Pays-d'Enhaut,1814,Quai Roussy,Switzerland,46.455870000000004,6.85292,
/venues/3597759,Jazz Am See,Zürich,,,Switzerland,47.43468,8.567110000000001,http://www.opfikon.ch/dl.php/de/592bdb464460c/Jazz_am_See_2017.pdf
/venues/4279809,Jazz Am See,Zürich,,,Switzerland,,,http://www.jazz-am-see.ch/jazzclub/
/venues/2748968,Jazz in Bess,Chiasso,,,Switzerland,45.83493,9.02702,
/venues/1591828,Jazz in Bess,Lugano,6900,Via Besso 42a,Switzerland,46.00712,8.94154,
/venues/924831,Jean-paul,Bern,,,Switzerland,,,
/venues/924826,Jean-paul,Schaffhausen,,,Switzerland,,,
/venues/924821,Jean-paul,Zürich,,,Switzerland,,,
/venues/1188701,Jesuitenkirche,Luzern,6003,Bahnhofstrassse 11a,Switzerland,47.05024,8.30522,
/venues/2820063,Jesuitenkirche,Solothurn,4500,Hauptstr. 75,Switzerland,47.20863,7.53912,
/venues/1235451,Johanneskirche,Luzern,6006,Schädrütistrasse 26,Switzerland,47.0558,8.34484,
/venues/2847073,Johanneskirche,Zürich,8005,Limmatstrasse 114,Switzerland,47.38406,8.53325,
/venues/4383747,Kapuzinerkirche,Basel,4310,Kapuzinergasse 16,Switzerland,47.55343,7.79312,
/venues/2186804,Kapuzinerkirche,Stans,6370,Mürggasse,Switzerland,46.95582,8.36909,
/venues/3711069,Kasernenareal,Basel,4058,Kasernenstrasse 23,Switzerland,47.562740000000005,7.58922,
/venues/1914173,Kasernenareal,Zürich,8004,Militärstrasse 16,Switzerland,47.37656,8.53311,
/venues/2010234,Kellertheater,Bern,,,Switzerland,,,
/venues/3818334,Kellertheater,Sierre,3900 Brig,Alte Simplonstrasse 28,Switzerland,46.315290000000005,7.99065,http://www.kellertheater.ch/
/venues/2542764,Kellertheater,Winterthur,8400,Marktgasse 53,Switzerland,47.49935,8.72712,
/venues/4413574,Kirche Bruder Klaus,Basel,4410,Rheinstrasse 20b,Switzerland,47.48704,7.73234,
/venues/4413577,Kirche Bruder Klaus,Bern,3006,Segantinistrasse 26,Switzerland,46.9423,7.4668,
/venues/2800833,Kirchgemeindesaal,Wetzikon,8627,Kirchgasse,Switzerland,47.32593,8.79825,
/venues/2147854,Kirchgemeindesaal,Zürich,,,Switzerland,,,
/venues/3937924,Kirchplatz,Luzern,6204,Oberstadt,Switzerland,47.135979999999996,8.19241,
/venues/1083566,Kirchplatz,Winterthur,,,Switzerland,,,
/venues/4241204,Kleintheater,Davos,7270,Promenade 65,Switzerland,46.79721,9.821810000000001,
/venues/915246,Kleintheater,Luzern,,,Switzerland,,,
/venues/3814919,Kreuz,Langenthal,3360,Kirchgasse 1,Switzerland,47.18796,7.70672,https://www.kreuz-herzogenbuchsee.ch/
/venues/2206828,Kreuz,Zürich,8645,St. Gallerstrasse 30,Switzerland,47.22995,8.83687,
/venues/3332024,Kult-Turm,Luzern,,,Switzerland,46.995459999999994,8.6065,
/venues/2845828,Kult-Turm,Luzern,,,Switzerland,47.05004,8.30893,http://www.kult-turm.ch
/venues/3412759,Kulturkeller,Solothurn,,,Switzerland,47.17073,7.5731399999999995,
/venues/418831,Kulturkeller,Sulgen,,,Switzerland,,,
/venues/125164,Kunsthalle,Bern,,,Switzerland,,,
/venues/2825263,Kunsthalle,Luzern,6004 Luzern,Löwenplatz 11,Switzerland,47.05704,8.311110000000001,
/venues/3105899,Kühltür,Bern,3506,"Mühlebachweg 22, Grosshöchstetten",Switzerland,46.900259999999996,7.637639999999999,http://kuehltuer.ch
/venues/4362400,Kühltür,Bern,,,Switzerland,,,
/venues/3252994,La Datcha,Geneva,1205,Boulevard D'Yvoy,Switzerland,46.19815,6.1336900000000005,http://cms.unige.ch/asso-etud/datcha/
/venues/2251019,La Datcha,Lausanne,1003 Lausanne,Côtes-de-Montbenon 13,Switzerland,46.52143,6.62534,http://la-datcha.ch/
/venues/4095669,La Galicienne,Lausanne,1008,Chemin du Viaduc,Switzerland,46.527879999999996,6.60181,http://www.lagalicienne.ch
/venues/3820084,La Galicienne,Lausanne,1007,Carrefour av. du Chablais,Switzerland,46.5242,6.59472,http://www.lagalicienne.ch/
/venues/1429448,La Grenette,Fribourg,,,Switzerland,,,
/venues/3343849,La Grenette,Lausanne,,place de la riponne,Switzerland,46.52365,6.63267,
/venues/727846,La Ruche,Geneva,,,Switzerland,,,
/venues/898156,La Ruche,Lausanne,,,Switzerland,,,
/venues/943731,Le Bout Du Monde,Lausanne,,,Switzerland,,,
/venues/944331,Le Bout Du Monde,Montreux,,"Rue d'Italie, 24",Switzerland,46.45824,6.850969999999999,
/venues/943111,Le Box,Geneva,1227,"15, Place de l'Octroi",Switzerland,46.187540000000006,6.14032,
/venues/935901,Le Box,Geneva,,,Switzerland,,,
/venues/69500,Le Kab,Geneva,,Place des Volontaires 4,Switzerland,46.20399999999999,6.13628,
/venues/1899748,Le Kab,Lausanne,,,Switzerland,,,
/venues/1102666,Le Temple,Morges,,Rue De La Gare,Switzerland,46.50966,6.4951099999999995,
/venues/4387472,Le Temple,Riviera-Pays-d'Enhaut,1814,,Switzerland,46.457209999999996,6.869269999999999,
/venues/3313629,Le Trou,Avenches,1585,Salavaux (Bellerive) (VD),Switzerland,46.91861,7.02228,
/venues/3776399,Le Trou,Bern,,,Switzerland,46.92922,7.12018,
/venues/32891,Le Zoo,Geneva,1204,4 Pl. des Volontaires,Switzerland,46.20397,6.13589,http://www.lezoo.ch/
/venues/945136,Le Zoo,Geneva,,,Switzerland,46.18314,6.139869999999999,
/venues/2124334,Les Amis,Bern,,,Switzerland,,,
/venues/2580418,Les Amis,Zürich,8005,Förrlibuckstrasse 110,Switzerland,47.392179999999996,8.51297,http://www.clublesamis.ch
/venues/4288479,Lido,Lugano,,,Switzerland,,,
/venues/2732433,Lido,Luzern,6006,,Switzerland,47.0494,8.346260000000001,
/venues/4122259,Live is Life Festival,Arosa,,,Switzerland,,,
/venues/4180024,Live is Life Festival,Chur,,,Switzerland,,,https://www.liveislife.ch/de
/venues/4387389,Livestream,Basel,,,Switzerland,,,
/venues/2029609,Livestream,Zürich,,,Switzerland,,,
/venues/3556759,Living Room Show,Amriswil,,,Switzerland,47.54497,9.300239999999999,
/venues/4089974,Living Room Show,Bern,,,Switzerland,,,
/venues/3709874,Living Room Show,Bulach,,,Switzerland,47.51607,8.541960000000001,https://www.morganfinlay.com/home
/venues/4089984,Living Room Show,Chur,,,Switzerland,,,
/venues/4368859,Loch Ness Laupersdorf,Basel,4712 Laupersdorf,Thalstrasse 23,Switzerland,47.31215,7.652260000000001,https://www.lochnesslaupersdorf.ch/
/venues/4375550,Loch Ness Laupersdorf,Basel,,,Switzerland,,,
/venues/1943694,Loft Club,Luzern,,,Switzerland,,,
