,artist_name,spotify_name,spotify_id,spotify_popularity,spotify_followers,spotify_listeners
/artists/354334-ian-smith,Ian Smith,Ian Smith,734Wyf6huS5C7DSFbLFac5,3.0,103.0,76.0
/artists/475090-ian-thomas,Ian Thomas,Ian Thomas,0cNATqRVaGVLHCw741VJGy,27.0,952.0,3800.0
/artists/8519163-ian-william-craig,Ian William Craig,Ian William Craig,0romFcKJdf5jOe6S8row0Q,25.0,9163.0,17300.0
/artists/4803678-iaross,Iaross,Iaross,4fRdB6dkmgUY3WmFrKLtnq,2.0,194.0,123.0
/artists/1299895-iba-mahr,Iba MaHr,Iba MaHr,5C7PBMlJmRT6hTRYXMmnou,0.0,3.0,123.0
/artists/5404243-ibellini,Ibellini,Ibellini,61rdVF4SxOWnJIyF6ubba9,0.0,18.0,1.0
/artists/6257514-ibeyi,Ibeyi,Ibeyi,5Q8NEHGX70m1kkojbtm8wa,50.0,279501.0,280900.0
/artists/282586-ibrahim-electric,Ibrahim Electric,Ibrahim Electric,5pBywBqvGqQt8WbHbSbmDu,15.0,4021.0,2500.0
/artists/4554378-ibrahim-ferrer-jr,Ibrahim Ferrer Jr,Ibrahim Ferrer Jr.,5he3EvcPC7MjvXCCcGY8cn,0.0,2.0,2500.0
/artists/2688131-ibrahim-maalouf,Ibrahim Maalouf,Ibrahim Maalouf,0NSO0g40h9CTj13hKPskeb,56.0,234015.0,784600.0
/artists/7086844-ice-cream-men,Ice Cream Men,Ice Cream Men,0dDJIqlnidOx2mUb4jH5iA,0.0,40.0,2.0
/artists/1235575-ice-nine-kills,Ice Nine Kills,Ice Nine Kills,52qKfVcIV4GS8A8Vay2xtt,66.0,445877.0,1400000.0
/artists/391158-icet,Ice-T,Ice T,1ubj8rkym9i7F5C7aQfSNn,5.0,9.0,1400000.0
/artists/2613161-iceage,Iceage,Iceage,03hlOXqRyyXO3ectp3eEbU,41.0,77131.0,130100.0
/artists/551741-iced-earth,Iced Earth,Iced Earth,3KEixcRfBS5K3E91Vn1Kdy,49.0,292183.0,282400.0
/artists/156113-ich,Ich,Ich,72JgNOOgYt6RIrXum5imgv,15.0,37.0,113.0
/artists/58353-ich-ich,Ich + Ich,Ich + Ich,3oCrmkKTKBi7DUgmtyGkId,46.0,197706.0,275800.0
/artists/8995974-ichon,Ichon,Ichon,5MJkroCz5vy8h3LeDsN1vu,52.0,50425.0,410500.0
/artists/927988-icicle,Icicle,Icicle,7zoCV6yevWc39GUz2v1jqg,33.0,21157.0,64400.0
/artists/3566596-icky-undressed,Icky Undressed,Icky Undressed,76HaSzrgoRhC6iFMSejGmn,0.0,30.0,5.0
/artists/3689176-icon-for-hire,Icon for Hire,Icon For Hire,1Jy0lTKAQDnTklKzF0g2o7,57.0,284942.0,729500.0
/artists/65627-icon-of-coil,Icon of Coil,Icon of Coil,64u9EzesmKeA7XjpDGB772,0.0,3.0,729500.0
/artists/4030766-icona-pop,Icona Pop,Icona Pop,1VBflYyxBhnDc9uVib98rw,69.0,669320.0,7600000.0
/artists/2377-ida,Ida,Ida,59sabZEdH1o4BqCUzXGmd7,20.0,3478.0,5700.0
/artists/9235369-ida-elena,Ida Elena,Ida Elena,6OcB5K3Ut87ZHueG0aNl7Y,3.0,4714.0,20.0
/artists/675663-ida-engberg,Ida Engberg,Ida Engberg,5psccYjSTbvey4GWul62EB,31.0,19083.0,56900.0
/artists/8740259-ida-mae,Ida Mae,Ida Mae,3AhsxbcW6Bscf7xIPK02YK,40.0,11393.0,183600.0
/artists/8816459-ida-nielsen,Ida Nielsen,Ida Nielsen,0LNUSuufEzNpI4nPIVThW3,24.0,7974.0,10700.0
/artists/4260606-ida-wenoe,Ida Wenøe,Ida Wenøe,18f3lMUDrDQbUK4z4TAy9w,11.0,1080.0,1400.0
/artists/197456-idaho,Idaho,Idaho,5lQ9ygSr6WMqXYsG00nNNY,25.0,8491.0,6000.0
/artists/189578-idan-raichel,Idan Raichel,Idan Raichel,5EBnQEKoaiAk37Q7cfGrE1,55.0,528439.0,425500.0
/artists/3527046-idiot-wind,Idiot Wind,Idiot Wind,4MtqxZK77lyYZYBY6xYmBz,0.0,567.0,54.0
/artists/338965-idir,Idir,Idir,73LjFn4z6WTV7MevyPxrRc,45.0,89255.0,208400.0
/artists/5838159-idklang,Idklang,Idklang,7yup5picxVBLIQhOaCMRZM,0.0,65.0,57.0
/artists/9707859-idle-hands-pdx,Idle Hands pdx,,,,,
/artists/482874-idlewild,Idlewild,Idlewild,1xdB9gS1NrKEYgZUEfoqIw,38.0,52578.0,91000.0
/artists/1104946-idren,Idren,Idren,2nNQH5M2tTWj78fD3iV0Ix,3.0,70.0,71.0
/artists/6256219-idren-sound,Idren Sound,,,,,
/artists/8920219-idris-ackamoor-and-the-pyramids,Idris Ackamoor & The Pyramids,Idris Ackamoor,5364PA7k8ziFDp6SME0c4Y,25.0,8190.0,24700.0
/artists/4744253-idriss-d,Idriss D,Idriss D,3AX2do9jEXbxrgBLdFabd1,5.0,354.0,847.0
/artists/8180018-if-you-make-it-there,If You Make It There,,,,,
/artists/9077029-ifriqiyya-electrique,Ifriqiyya electrique,Ifriqiyya Electrique,5RNEjRUICLbYLpnwe2RCVg,4.0,1918.0,410.0
/artists/7645174-igel-v-and-the-flavourbuckets,Igel V & The Flavourbuckets,,,,,
/artists/8802804-iggor-cavalera,Iggor cavalera,Iggor Cavalera,2UcvK0hNgr1rHJcbcHU4Qb,25.0,95.0,333.0
/artists/2595896-iggy-and-the-stooges,Iggy & the Stooges,The Stooges,4BFMTELQyWJU1SwqcXMBm3,55.0,477847.0,1100000.0
/artists/170739-iggy-pop,Iggy Pop,Iggy Pop,33EUXrFKGjpUSGacqEHhU4,65.0,1226949.0,4800000.0
/artists/2916641-igit,Igit,Igit,2LtwY1FwTKv3Ox8h8oFGLa,28.0,9358.0,38500.0
/artists/604431-iglu-and-hartly,Iglu & Hartly,Iglu & Hartly,3E0zaebSkY5aN4PhDcvt9C,19.0,4726.0,9100.0
/artists/7617369-ignaz-netzer,Ignaz Netzer,,,,,
/artists/8937034-ignea,Ignea,Ignea,7E7V95LId9MPJ6anIK1qrM,38.0,27801.0,82300.0
/artists/1109884-ignis-fatuu,Ignis Fatuu,Ignis Fatuu,6tkdmfyBPDrOImHGNMg3Xh,31.0,15489.0,29600.0
/artists/508055-ignite,Ignite,Ignite,48ErVeccMDF5UiHA4TdGWr,45.0,68860.0,173100.0
/artists/6337704-igor-blaska,Igor Blaska,Igor Blaska,27wdjzEFF4gBJwZchdXyDD,14.0,234.0,5100.0
/artists/2543151-igor-cavalera,Igor Cavalera,Igor Cavalera,54SDl74Lz33Vi2SnbO5GFu,14.0,264.0,21.0
/artists/5414768-igor-levit,Igor Levit,Igor Levit,0japPUWMmW3gxqjSB1VEVL,53.0,33444.0,730000.0
/artists/5944759-igor-ochoa,Igor Ochoa,Igor Ochoa,73A55cvcII3Qr9dDV173CJ,0.0,86.0,71.0
/artists/1123659-igorrr,Igorrr,Igorrr,2p2uE4i92Dn4DkThfoKIB9,46.0,138909.0,149600.0
/artists/10087255-igra-ensemble,Igra Ensemble,,,,,
/artists/1329469-iguana,Iguana,Iguana,66wBC351mvRza9Iw8pPn0M,5.0,505.0,521.0
/artists/2398743-igudesman-and-joo,Igudesman & Joo,Igudesman & Joo,0doKo25ZT2uqN0pYIqlb0d,1.0,56.0,20.0
/artists/3936786-iii-nino,Iii Nino,,,,,
/artists/273953-iiro-rantala,Iiro Rantala,Iiro Rantala,5dP0K6UFJq6UOewk4qIKmL,45.0,10049.0,183800.0
/artists/4915388-iiro-rantala-lost-heroes,Iiro Rantala Lost Heroes,,,,,
/artists/330649-ijahman-levi,Ijahman Levi,Ijahman Levi,00ehjjBKPyX63R1NrlAZMW,36.0,37237.0,45100.0
/artists/9705189-ikan-hyu,Ikan Hyu,IKAN HYU,1kcgm5pRULbDb5gs7kDRNK,18.0,2550.0,2400.0
/artists/7370814-ikara-and-didi,Ikara & Didi,,,,,
/artists/106750-ikarus,Ikarus,Ikarus,4nJHUc86dUmNx5Cfyqf4zp,21.0,295.0,12100.0
/artists/8520773-ikarus-ch,Ikarus ,Ikarus,4nJHUc86dUmNx5Cfyqf4zp,21.0,295.0,12100.0
/artists/9218599-ikaz-boi,Ikaz Boi,Ikaz Boi,1h0vYLWMAElSWYCjm6RBpe,44.0,27697.0,203500.0
/artists/5372638-ikke,Ikke,Ikke,6ZvRiZzQOWGmr0dJqS9zMd,4.0,43.0,730.0
/artists/10133937-iklos,Iklos,Iklos,44J9ACduyEmHu8GM0qngxZ,5.0,425.0,364.0
/artists/234204-ikon,Ikon,Ikon,7dkDCTVzTq43IpyrF5UgRD,14.0,4655.0,3700.0
/artists/4992089-il-barbiere-di-siviglia,Il Barbiere Di Siviglia,,,,,
/artists/6426604-il-civetto,Il Civetto,il Civetto,337iYuRKw6oyOfxsxRuR0o,36.0,8100.0,62700.0
/artists/197544-il-divo,Il Divo,Il Divo,3KNZ9AOjBajjmr6ZR2VGfl,59.0,655189.0,1000000.0
/artists/226987-il-giardino-armonico,Il Giardino Armonico,Il Giardino Armonico,3ffMbKIrSWo557U1wDxNDq,42.0,22293.0,68300.0
/artists/8005148-il-grande-ritorno,Il Grande Ritorno,,,,,
/artists/4793163-il-musical,Il Musical,Ilusion Musical,6SmNgbAVjbk1jtJ8en4bSL,0.0,0.0,1.0
/artists/3081456-il-principe,Il Principe,Il Principe Ignoto,2l6Bo2wuRcFhHcJQxrCKHR,0.0,3.0,25.0
/artists/187568-il-volo,Il Volo,Il Volo,0dE9ooTNz8iEKIKItRI66t,58.0,468516.0,664700.0
/artists/6633674-ilarius,Ilarius,Ikarius,7cix8a5DllUvCAv6vYRVph,16.0,387.0,6300.0
/artists/401287-ilene-barnes,Ilene Barnes,Ilene Barnes,3xb6gGeohq2IFBbmupULoW,8.0,441.0,487.0
/artists/9058554-ilgennur,Ilgen-Nur,Ilgen-Nur,4FjRuMCcbAdiYBr47QE3xX,33.0,13161.0,39200.0
/artists/422326-ilhan-ersahin,Ilhan Ersahin,Ilhan Ersahin,5aweKNLI0ZyI48q5TmoCxT,41.0,17747.0,89100.0
/artists/3567666-ilhan-ersahins-istanbul-sessions,Ilhan Ersahin's Istanbul Sessions,,,,,
/artists/223828-ilios,Ilios,Ilios,7mdLhwuwpSaE912lHjDrBx,2.0,196.0,169.0
/artists/1400467-ilja,Ilja,Ilja,60xQHo2Lc1wCloqBS1SPZh,0.0,13.0,3.0
/artists/9864554-ilja-chikur,Ilja Chi-Kur,,,,,
/artists/252955-ill-bill,Ill Bill,Ill Bill,5yXrlb81bD5INKWMT2VUR9,13.0,17.0,3.0
/artists/4410748-ill-bill-and-vinnie-paz,Ill Bill & Vinnie Paz,,,,,
/artists/24084-ill-nino,Ill Niño,Ill Niño,1xJ6l1VXgGuyZ0uhu27caF,50.0,354861.0,409700.0
/artists/2363251-illa-j,Illa J,Illa J,72zigmOdJbIsz0iIRhCBvp,50.0,66692.0,596300.0
/artists/2972431-illbilly-hitec,Illbilly Hitec,Illbilly Hitec,5fX9j8TEGvD4pFcASxTLwx,24.0,3422.0,13200.0
/artists/343630-illdisposed,Illdisposed,Illdisposed,1B7QysZd61axZ8HxJgAVRV,28.0,16785.0,13100.0
/artists/8799019-illegale-farben,Illegale Farben,Illegale Farben,1RhYcvfQaEQ9OBC0uCSbvq,6.0,1456.0,732.0
/artists/2706216-illeist-collective,Illeist Collective,Illeist Collective,4thrVq3VXodR5tYEPCIpoE,1.0,155.0,91.0
/artists/8862619-illustre,Illustre,Illustre,3zWDZmpcKFgq64NUbXlNEy,17.0,864.0,4200.0
/artists/8852599-illyus-and-barrientos,Illyus & Barrientos,Illyus & Barrientos,6n5ccknvteaKfN4WA2qf3C,47.0,28963.0,425500.0
/artists/3937581-ils-franzlis-da-tschlin,Ils Fränzlis Da Tschlin,Ils Fränzlis da Tschlin,5zJpV4mfma6cv860wsxUXr,4.0,190.0,200.0
/artists/4940863-ilydaen,Ilydaen,Ilydaen,7BVBZGZ1lqav5ZcHQ2FNm1,0.0,312.0,45.0
/artists/8208573-im-orchester-graben,Im Orchester Graben,,,,,
/artists/8297478-im-schilf,Im Schilf,,,,,
/artists/7275919-im-trio,Im Trio,Impuls Trio,4NvFoSAgCEtyXJ69nlWjAT,0.0,25.0,18.0
/artists/8706333-im-wald,Im Wald,Im Wald,4s6jo6iuViNX99npC3L3WO,0.0,8.0,3.0
/artists/261519-imaad-wasif,Imaad Wasif,Imaad Wasif,4stGUCL6VDvSDDi4f0jpeV,8.0,1549.0,1100.0
/artists/3300691-imaginary-cities,Imaginary Cities,Imaginary Cities,5NLkpkDVhCW6tTuLxVTYEx,35.0,5936.0,31600.0
/artists/7957778-imaginary-future,Imaginary Future,Imaginary Future,470WlqN9HSRDGNaMufeHHF,62.0,123499.0,2300000.0
/artists/154530-imagination,Imagination,Imagination,2CkhxuagMCG9uvlbKm5G3m,52.0,73708.0,789400.0
/artists/2506696-imagine-dragons,Imagine Dragons,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,88.0,35935956.0,41200000.0
/artists/9155059-imagine-mars,Imagine Mars,Imagine Mars,6uPOQ1kRR6r14skYGopLoX,27.0,4760.0,26600.0
/artists/1923759-imam-baildi,Imam Baildi,Imam Baildi,3YSKQqV2uJpdbiiwowgOdD,40.0,25603.0,73900.0
/artists/7316134-imamyar-hasanov,Imamyar Hasanov,Imamyar Hasanov,0VxE3lOkLIwsfUP0P9plzi,20.0,5235.0,5300.0
/artists/739136-imany,Imany,Imany,74eY8wbrhhVD7pACbBHwHw,59.0,226251.0,1700000.0
/artists/7688474-imarhan,Imarhan,Imarhan,1KQ1687z0hWSabx0YswG54,37.0,24547.0,92800.0
/artists/9029694-imatra,Imatra,Imatrap Yo,3p4jnFP9kQTtbO590l1DHh,0.0,1.0,2.0
/artists/2692476-imazelia,Imaz'elia,Imaz'Elia,1GYVlOfveveSDOTwiMR90F,0.0,34.0,5.0
/artists/936927-imbert-imbert,Imbert Imbert,Imbert Imbert,2coCpIRi5NMjqo7XH2vpyp,12.0,540.0,378.0
/artists/9471814-imelda-and-clyde,Imelda & Clyde,Imelda & Clyde,5hsM9PyuiszGYsRMs7UkNG,0.0,639.0,18.0
/artists/10138988-imelda-gabs,Imelda Gabs,Imelda Gabs,4OQhsLVx6kZBqWgDO5nYDS,2.0,158.0,274.0
/artists/587451-imelda-may,Imelda May,Imelda May,6AnjHMqEAps8VJdHU8RykH,49.0,143318.0,398000.0
/artists/1017113-immaculate,Immaculate,Immaculate,3cOYS35ShW0lnWSs8XPXWf,16.0,632.0,4600.0
/artists/2331867-immanu-el,Immanu El,Immanu El,5vdQYwhaxOpaSV8s7AjjH6,24.0,11340.0,12300.0
/artists/7769964-immer-in-bewegung,Immer in Bewegung,,,,,
/artists/8012233-imminence,Imminence,Imminence,7rqJQQxuUOCk052MK5kLsH,53.0,85510.0,332100.0
/artists/345794-immolation,Immolation,Immolation,3rt16vhD1OuULlsyxUUWIt,33.0,70598.0,30500.0
/artists/189600-immortal,Immortal,Immortal,2mVTkiwfm4ic6DnHpmFq8K,45.0,228819.0,159400.0
/artists/243638-immortal-souls,Immortal Souls,Immortal Souls,4gedGTU98W3bvvwKhyYZJ4,11.0,4135.0,1200.0
/artists/18542-immortal-technique,Immortal Technique,Immortal Technique,7h8ja4JSORo2sXJPmCXRxa,54.0,398998.0,607400.0
/artists/251470-immured,Immured,Immured,7DbMCIdmL9qTaJSYi1gZZx,0.0,61.0,18.0
/artists/7715864-imogen-clark,Imogen Clark,Imogen Clark,5jSw3hkvxqP8J8x2HjxZKN,16.0,2307.0,4400.0
/artists/383845-imogen-heap,Imogen Heap,Imogen Heap,6Xb4ezwoAQC4516kI89nWz,56.0,375033.0,1100000.0
/artists/9264809-impact-of-theia,Impact of Theia,Josh Impact of Theia,5Qtdul5guDXTJm3mRsSOiM,0.0,0.0,1100000.0
/artists/8090263-impala-ray,Impala Ray,Impala Ray,7zfWvoQrsXPCmJVVneRxub,29.0,7993.0,34500.0
/artists/87464-impending-doom,Impending Doom,Impending Doom,0sxW2BJTemkPy8tDeO1s0t,40.0,88054.0,91300.0
/artists/280452-imperative-reaction,Imperative Reaction,Imperative Reaction,7vwmOoJ4uuLnacO4jxbTWB,27.0,12695.0,17200.0
/artists/9967699-imperfect-farewell,Imperfect Farewell,,,,,
/artists/8559294-imperial-age,Imperial Age,Imperial Age,7jlDQREUVAlJR20Zug4MIV,32.0,18858.0,47100.0
/artists/9677544-imperial-black-unit,Imperial Black Unit,Imperial Black Unit,5FYg9PMOvubvG8zu8KbYuj,18.0,2013.0,6100.0
/artists/1025751-imperial-kikiristan,Imperial Kikiristan,Imperial Kikiristan,0JIDJPUAlOBUg8yp651ShE,1.0,168.0,84.0
/artists/3034946-imperial-state-electric,Imperial State Electric,Imperial State Electric,3r66hAPAD8S98YBno8a5fD,29.0,21223.0,21400.0
/artists/659173-imperial-tiger-orchestra,Imperial Tiger Orchestra,Imperial Tiger Orchestra,1WccCkOM6XoDxycI6yxq2A,4.0,1313.0,21400.0
/artists/9145484-impericon-never-say-die-tour,Impericon 'Never Say Die!' Tour,,,,,
/artists/135331-imperio,Imperio,Imperio,3eZv6Rmlbkwwp7glflFfXr,35.0,9244.0,73900.0
/artists/9274684-imperio-ch,Imperio ,Imperio,3eZv6Rmlbkwwp7glflFfXr,35.0,9244.0,73900.0
/artists/391716-imperium-dekadenz,Imperium Dekadenz,Imperium Dekadenz,4ykmWeGRRY1OmPgMY4K2rw,20.0,14414.0,5300.0
/artists/4623118-impetuous-ritual,Impetuous Ritual,Impetuous Ritual,5WpW0XFUSrMfj4zlLqCige,6.0,4942.0,489.0
/artists/8024963-implore,Implore,Implore,6VoXxJxGRpGyEEuUOeGNMG,15.0,4839.0,2300.0
/artists/4303496-improphil,Improphil,,,,,
/artists/9350304-improvement,Improvement,Improvement,6hglLQMiMK6Zl8s3pTKhTz,8.0,87.0,754.0
/artists/535437-impure-wilhelmina,Impure Wilhelmina,Impure Wilhelmina,29luUtCyre5DdAujrV8Pob,17.0,2982.0,2300.0
/artists/5802864-impuritan,Impuritan,Impuritan,6WPUYW0KEbNPqs7Ipxl1jJ,10.0,2336.0,1700.0
/artists/1956829-in-arkadia,In Arkadia,In Arkadia,2KAyfM7gLitGXbWzbxEYh6,6.0,1049.0,736.0
/artists/350345-in-case-of-fire,In Case of Fire,In a Case of Fire,779Wu2CBqBhN6xPofuyduJ,0.0,22.0,11.0
/artists/7335854-in-death,In Death,In Death...,3cesWPFEZYuriuqITuKPId,0.0,223.0,19.0
/artists/3815946-in-demise,In Demise,In Demise,7KdMzVaXXEprJCcFEbMBbg,0.0,113.0,18.0
/artists/4227056-in-evil-hour,In Evil Hour,In Evil Hour,39NKgAIWrpwmvT7sY6jby4,16.0,2012.0,3700.0
/artists/456861-in-extremo,In Extremo,In Extremo,4MAvEYtgY8yNljGP697n4F,52.0,190189.0,327300.0
/artists/1210867-in-fear-and-faith,In Fear and Faith,In Fear And Faith,19HgKsSbdKYlYmitK3Y8uP,36.0,84319.0,56900.0
/artists/2098617-in-flagranti,In Flagranti,In Flagranti,7JmWc7RWsx9ga8HNet7sjx,30.0,9849.0,46400.0
/artists/494866-in-flames,In Flames,In Flames,57ylwQTnFnIhJh4nu4rxCs,65.0,917468.0,1700000.0
/artists/166130-in-gowan-ring,In Gowan Ring,In Gowan Ring,1E7fIaRST7jAGkfK0O8SoM,24.0,9843.0,10800.0
/artists/1059486-in-hearts-wake,In Hearts Wake,In Hearts Wake,30BDCIM0IdglDaLzvCYd0N,46.0,114622.0,209300.0
/artists/3851206-in-legend,In Legend,In Legend,6r3Xr0ZBPTkk6aHZahkjIt,9.0,2471.0,1200.0
/artists/9487099-in-love-your-mother,In Love your mother,In Love Your Mother,2Az6pAfHgDku9UsFqCuMr6,1.0,201.0,37.0
/artists/11982-in-mourning,In Mourning,In Mourning,0gsIXiV7rw5I9wJaxgoOdB,33.0,40347.0,36300.0
/artists/9283589-in-oceans-deep,In Oceans Deep,In Oceans Deep,20vqapHz07GBIN8ZA9kEBy,0.0,205.0,41.0
/artists/3710411-in-rock,In Rock,Indie Rock,5z2E79Gy2QejXONklp2nll,2.0,414.0,147.0
/artists/108391-in-solitude,In Solitude,In Solitude,5CNR5mJJPAhMamFWQ9xJxD,24.0,13568.0,16100.0
/artists/386665-in-strict-confidence,In Strict Confidence,In Strict Confidence,5TKuTLuNdfcZ0U9g5sHafC,31.0,26456.0,33000.0
/artists/413781-in-this-moment,In This Moment,In This Moment,6tbLPxj1uQ6vsRQZI2YFCT,63.0,1036875.0,1500000.0
/artists/236528-in-transit,In Transit,In Transit,724llwPmyklBQjNqPavYya,1.0,125.0,55.0
/artists/3566876-in-zaire,In Zaire,In Zaire,0meZxl7Ae5WNHZWnIU5PlQ,1.0,1210.0,130.0
/artists/33242-in-the-country,In the Country,In The Country,1jrZYnwF8zGBQ5Uuv031zw,20.0,1075.0,11500.0
/artists/637464-in-the-midst-of-lions,In the Midst of Lions,In The Midst Of Lions,7JXvvITCFPtUixT0kxsgCu,22.0,19818.0,8400.0
/artists/516587-in-the-nursery,In the Nursery,In The Nursery,5GXP40qqAgwCsG6mQ3NMWj,25.0,5061.0,13800.0
/artists/5611103-in-the-valley-below,In the Valley Below,In The Valley Below,4WQXRya5np83C21wifjNp9,44.0,42281.0,277000.0
/artists/8864849-inbalkon,InBalkon,,,,,
/artists/1180004-inkognito,InKógNito,Inkognito,0MFNKAz7T3fa1unWi7m39q,30.0,5545.0,17100.0
/artists/58167-inme,InMe,InMe,6EXjdbEiqhPzodtf7MtVos,30.0,16469.0,17600.0
/artists/8973679-invisions,InVisions,InVisions,1QQDWitxJcOcNAivxpuKcR,36.0,23213.0,75000.0
/artists/8307648-ina-forsman,Ina Forsman,Ina Forsman,6YVaWx92qxstwulKJXqN2b,29.0,8034.0,34100.0
/artists/2795746-ina-muller,Ina Müller,Ina Müller,4sX5aHE7Jnbl4bTrah2aDu,45.0,95792.0,159000.0
/artists/4707503-ina-stuppan,Ina Stuppan,Ina Stuppan,2cYnkzlxzKmjoKqn8jkWU7,0.0,4.0,159000.0
/artists/604665-inaich,Ina-ich,Ina-Ich,5h9KJDZCHJLWWHYmpUtrCq,14.0,3126.0,2400.0
/artists/1388312-inca-babies,Inca Babies,Inca Babies,3NkkhvAPseRnDkBcY73Vu8,3.0,623.0,322.0
/artists/266020-incantation,Incantation,Incantation,66AXpP038gUcoKVQoO98Fz,29.0,43177.0,19000.0
/artists/1105248-incarceration,Incarceration,Incarceration,0AIQ2oURQS40MvswxREOCq,4.0,1323.0,366.0
/artists/158075-incesaz,Incesaz,Incesaz,78WaEUeSjw3KIq1YVb4ROk,46.0,104102.0,248600.0
/artists/456431-incite,Incite,Incite,2QMngsbAfyIglYdFpefrQA,16.0,8024.0,2900.0
/artists/409857-incognito,Incognito,Incognito,5moJNCJeiNwuQAhDLJXULs,51.0,139581.0,491500.0
/artists/6906804-incrust,Incrüst,Incrust,6zKqCmTlNd3cixQ2UQZX4J,0.0,105.0,8.0
/artists/141629-incubus,Incubus,Incubus,3YcBF2ttyueytpXtEzn1Za,69.0,2666719.0,5200000.0
/artists/1029697-indecent-noise,Indecent Noise,Indecent Noise,6g3WgXMkGuNv3fKtXvz6wA,31.0,9865.0,48400.0
/artists/9891534-index-id,Index ID,Index ID,3LrTLWa7apoieIFM8a0axZ,8.0,981.0,1000.0
/artists/6778894-india-urbana,India Urbana,,,,,
/artists/528208-indian-jewelry,Indian Jewelry,Indian Jewelry,2USK61aeHWUtvxexmQGReZ,13.0,4075.0,3700.0
/artists/5862259-indian-wells,Indian Wells,Indian Wells,0xGMNVyrwBJYVudabEW1Re,29.0,13030.0,33400.0
/artists/1065017-indica,Indica,Indica,1Nc6H2qbH5SljekjNBTX7m,36.0,13454.0,74900.0
/artists/3549571-indiesplash,Indiesplash,,,,,
/artists/1101653-individual,Individual,Individual,5CScyKGvzXI7JRUMlf8Q7G,0.0,1.0,74900.0
/artists/333864-indochine,Indochine,Indochine,7knmbOGe07k85GmK50vACB,61.0,713468.0,1500000.0
/artists/8692104-indra-riosmoore,Indra Rios-Moore,Indra Rios-Moore,43WX6yWKK6qAqKCr2d3yw9,30.0,3869.0,43100.0
/artists/844269-industrialyzer,Industrialyzer,Industrialyzer,4DcUFiudBGvNDIWDFIdTuJ,21.0,6378.0,12500.0
/artists/320461-inertia,Inertia,Inertia,0ODzh2t26mH6SAgXruVd4k,24.0,1810.0,15000.0
/artists/9278559-ines-brodbeck,Ines Brodbeck,,,,,
/artists/209749-infadels,Infadels,Infadels,1Mov2BSxA5bgnxr6lkEoIl,27.0,4943.0,36500.0
/artists/8162358-infected-beats,Infected Beats,,,,,
/artists/153795-infected-mushroom,Infected Mushroom,Infected Mushroom,6S2tas4z6DyIklBajDqJxI,59.0,602283.0,922200.0
/artists/2613096-infected-rain,Infected Rain,Infected Rain,7duRZcBRPWVChY0xOyp6DY,38.0,55620.0,43000.0
/artists/10076475-infective,Infective,Infective Decay,5nuN9x5t7xktj4BV6R5g2p,0.0,11.0,3.0
/artists/539499-inferi,Inferi,Inferi,2DlKh1IzbG3EwAMaTF2p4A,42.0,28385.0,45800.0
/artists/468744-infernal-war,Infernal War,In Infernal War,7528y9EYjkcjBbzPjfM8nf,0.0,24.0,3.0
/artists/369581-inferno,Inferno,Inferno,55z8x7s31g903zHtV771yG,19.0,441.0,1000.0
/artists/8509778-infinitas,Infinitas,Infinitas,2Xq1pzNcmKSelL8t5LriTo,10.0,911.0,2200.0
/artists/9403144-infinite-hills,Infinite Hills,Infinite Hills,2YPrCOLKgumE4Zj9Ocnp1j,0.0,157.0,49.0
/artists/465631-infinite-livez,Infinite Livez,Infinite Livez,6S5x6RJtoGu7pGGXEA1ES6,2.0,377.0,155.0
/artists/4887593-infinite-livez-solo,Infinite Livez Solo,,,,,
/artists/2333121-infinite-livez-vs-stade,Infinite Livez Vs Stade,,,,,
/artists/3509146-infinity-band,Infinity Band,Infinity Bando,5EX1wcAGhmqOEIJNZ4QVYz,0.0,2.0,7.0
/artists/25784-inflagranti,Inflagranti,Inflagranti,5lXRvx0wGxYESrJ4giSTaO,9.0,262.0,1300.0
/artists/4912648-influence-x,Influence X,Influence X,1L1lZO4nYNbo7aokSoEGdM,0.0,88.0,18.0
/artists/6903894-inga-copeland,Inga Copeland,Inga Copeland,1ZdoULgEhBXOV2g3j3Zhhi,36.0,10574.0,9000.0
/artists/189108-inga-liljestrom,Inga Liljestrom,Inga Liljestrom,2RCnshSvdxdQI2GMEHxprz,0.0,0.0,17.0
/artists/2336460-ingested,Ingested,Ingested,0EziqO4Mehje1x6hA1Fg2m,40.0,57355.0,78900.0
/artists/1116703-inglorious,Inglorious,Inglorious,5BxR80mpdn8MmHgzKVtiP7,42.0,27941.0,131800.0
/artists/6603509-inglourious-bastardz,Inglourious Bastardz,Inglourious Bastardz,39oeYsRaX6yOblbA8NEAbR,24.0,6065.0,14200.0
/artists/949078-ingo-boss,Ingo Boss,Ingo Boss,0TJBEzQilQoTTCm9rjD0x0,3.0,146.0,603.0
/artists/3850486-ingo-oschmann,Ingo Oschmann,,,,,
/artists/3321186-ingo-vogelmann,Ingo Vogelmann,Ingo Vogelmann,6Xj5kZur9kled1TUV7Byml,0.0,472.0,109.0
/artists/2062031-ingolf-luck,Ingolf Lück,Ingolf Lück,75rfDjmsl7uDvsu0lCzYUp,5.0,0.0,109.0
/artists/278379-ingrid-laubrock,Ingrid Laubrock,Ingrid Laubrock,4n3p3rphFq8JTS80phtOS0,9.0,1212.0,989.0
