artist_id,artist_name,spotify_name,spotify_id,spotify_popularity,spotify_followers,spotify_listeners
/artists/8398863-pint-ch,The Pint ,The Pints,1hAbdez73YAvALhBLoRTED,19.0,33.0,19.0
/artists/1089963-rhythm-junks,The Rhythm Junks,The Rhythm Junks,4621ABVlnIQDv9KcS6KNRz,5.0,591.0,716.0
/artists/4877118-rythm-junks,The Rythm Junks,The Rhythm Junks,4621ABVlnIQDv9KcS6KNRz,5.0,591.0,716.0
/artists/10074315-sad-pumpkins,The Sad Pumpkins,The Sad Pumpkins,0cyjY6fm17LXX8K2pGIsu0,0.0,27.0,14.0
/artists/10135259-sad-pumpkin,The Sad Pumpkin,The Sad Pumpkins,0cyjY6fm17LXX8K2pGIsu0,0.0,27.0,14.0
/artists/465363-script,The Script,The Script,3AQRLZ9PuTAozP28Skbq8V,75.0,6839146.0,13900000.0
/artists/8729864-scriptor,The Scriptor,The Script,3AQRLZ9PuTAozP28Skbq8V,75.0,6839146.0,13900000.0
/artists/62227-sonics,The Sonics,The Sonics,2g3PKH7Z1Ofn5oGR6oDjLy,46.0,103848.0,406300.0
/artists/9281279-sonics-us,The Sonics ,The Sonics,2g3PKH7Z1Ofn5oGR6oDjLy,46.0,103848.0,406300.0
/artists/2595896-iggy-and-the-stooges,Iggy & the Stooges,The Stooges,4BFMTELQyWJU1SwqcXMBm3,55.0,477847.0,1100000.0
/artists/218428-stooges,The Stooges,The Stooges,4BFMTELQyWJU1SwqcXMBm3,55.0,477847.0,1100000.0
/artists/5434053-tarantino-experience,The Tarantino Experience,The Tarantino Experience,3mRInWVq7iwEyr5DbEns2r,0.0,66.0,19.0
/artists/542791-tarantinos,The Tarantinos,The Tarantino Experience,3mRInWVq7iwEyr5DbEns2r,0.0,66.0,19.0
/artists/6562343-oscillator-temple,Oscillator Temple,The Temple of Oscillators,6pT0RVqYAW871ZEI3OVKd2,0.0,2.0,3.0
/artists/7875794-oscillator-temple-ch,OSCILLATOR TEMPLE ,The Temple of Oscillators,6pT0RVqYAW871ZEI3OVKd2,0.0,2.0,3.0
/artists/8321863-tips-d,The TiPS ,The Tips,52a3EwBP5jH37BUd1GeXBT,9.0,1737.0,883.0
/artists/8321868-tips-ger,The TiPS ,The Tips,52a3EwBP5jH37BUd1GeXBT,9.0,1737.0,883.0
/artists/6677394-throes-and-the-shine,THROES AND THE SHINE,Throes + The Shine,25z4NCDwHppxyMeHxDWEVV,11.0,3477.0,2300.0
/artists/6030199-throes-the-shine,Throes + The Shine,Throes + The Shine,25z4NCDwHppxyMeHxDWEVV,11.0,3477.0,2300.0
/artists/7579674-tilman-klamauk,Tilman ,Tilman,7aFxKbiPGJHNrcrGuKW5X9,30.0,3213.0,43900.0
/artists/711352-tilman,Tilman,Tilman,7aFxKbiPGJHNrcrGuKW5X9,30.0,3213.0,43900.0
/artists/9295709-turn-ch,TURN ,Tina Turner,1zuJe6b1roixEKMOtyrEak,71.0,2619013.0,9900000.0
/artists/353621-tina-turner,Tina Turner,Tina Turner,1zuJe6b1roixEKMOtyrEak,71.0,2619013.0,9900000.0
/artists/245482-tingvall-trio,Tingvall Trio,Tingvall Trio,65mwyp96M7Yx78x8XVz39M,40.0,19043.0,183800.0
/artists/2823836-tingvall,Tingvall,Tingvall Trio,65mwyp96M7Yx78x8XVz39M,40.0,19043.0,183800.0
/artists/9204849-tobias-carshey,Tobias Carshey,Tobias Carshey,1fmlzagVqokRcqqNrdueqo,23.0,2082.0,18400.0
/artists/8962304-tobi-carshey,Tobi Carshey,Tobias Carshey,1fmlzagVqokRcqqNrdueqo,23.0,2082.0,18400.0
/artists/10096156-tommy-romero,Tommy Romero,Tommy Romero,4BbZrelin3Il9x3nYkxZbu,4.0,27.0,75.0
/artists/10147968-tommy-romero-ch,Tommy Romero ,Tommy Romero,4BbZrelin3Il9x3nYkxZbu,4.0,27.0,75.0
/artists/10158885-tors-ch,TÖRS ,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,81.0,3900473.0,16200000.0
/artists/4121471-tory-lanez,Tory Lanez,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,81.0,3900473.0,16200000.0
/artists/7913519-kazanchis,Kazanchis,Trio Kazanchis,3ZRMyPCbquSnZYYZDkDGNc,0.0,34.0,8.0
/artists/3744151-trio-kazanchis,Trio Kazanchis,Trio Kazanchis,3ZRMyPCbquSnZYYZDkDGNc,0.0,34.0,7.0
/artists/10117631-tristan-uk,Tristan ,Tristan,4dksllH87LsrZgin0ee2uc,37.0,44342.0,88200.0
/artists/397369-tristan,Tristan,Tristan,4dksllH87LsrZgin0ee2uc,37.0,44342.0,88200.0
/artists/931579-troy-pierce,Troy Pierce,Troy Pierce,3rwgMHVscSaKusde5DZ4an,9.0,8077.0,1800.0
/artists/8046758-troy-pierce-us,TROY PIERCE ,Troy Pierce,3rwgMHVscSaKusde5DZ4an,9.0,8077.0,1800.0
/artists/939157-tusks,Tusks,Tusks,2JexLbBGkh1FnSWF1uoehP,36.0,20417.0,85000.0
/artists/8254553-tusks-uk,Tusks ,Tusks,2JexLbBGkh1FnSWF1uoehP,36.0,20417.0,85000.0
/artists/1110506-tweek,Tweek,Tweek,4yCXV1s73MbtSx3e0nAfpN,0.0,23.0,13.0
/artists/9166249-tweek-ch,Tweek ,Tweek,4yCXV1s73MbtSx3e0nAfpN,0.0,23.0,13.0
/artists/13266-twister,Twister,Twister,0rgjTxgTv3INtinidgoKk9,19.0,2983.0,9200.0
/artists/662783-tttwister,T.T.Twister,Twister,0rgjTxgTv3INtinidgoKk9,19.0,2983.0,9200.0
/artists/3118161-tyevk,Tyevk,Tyvek,7azK2z2ta4tYMqDmrSOBBe,11.0,4805.0,1900.0
/artists/280645-tyvek,Tyvek,Tyvek,7azK2z2ta4tYMqDmrSOBBe,11.0,4805.0,1900.0
/artists/6472689-ultra-zook,Ultra Zook,Ultra Zook,2npVhanBXxf4u0Z5Ppe7H7,3.0,403.0,159.0
/artists/7398424-ultra-zouk,Ultra Zouk,Ultra Zook,2npVhanBXxf4u0Z5Ppe7H7,3.0,403.0,159.0
/artists/8436438-uns-fr,Uns ,Unsane,2C3gpQ0UMPjrOQ4FYdylRS,29.0,22932.0,27800.0
/artists/47002-unsane,Unsane,Unsane,2C3gpQ0UMPjrOQ4FYdylRS,29.0,22932.0,27800.0
/artists/2660386-us4,Us4,Us3,4LtIfuFeAamus9OOItuWDD,48.0,57450.0,391300.0
/artists/212694-us3,Us3,Us3,4LtIfuFeAamus9OOItuWDD,48.0,57450.0,391300.0
/artists/8755459-use-fr,Usé ,Use Me,3Hoiyy4b4zd4WQWKRbHCJX,1.0,267.0,190.0
/artists/9070664-use-us,Use ,Use Me,3Hoiyy4b4zd4WQWKRbHCJX,1.0,267.0,190.0
/artists/8984079-vanum,VANUM,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,73.0,2214081.0,9900000.0
/artists/156780-van-morrison,Van Morrison,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,73.0,2214081.0,9900000.0
/artists/7131009-peirani,Peirani,Vincent Peirani,2aMYfhweGlfp6qj9r6OGUO,39.0,10814.0,59200.0
/artists/1166852-vincent-peirani,Vincent Peirani,Vincent Peirani,2aMYfhweGlfp6qj9r6OGUO,39.0,10814.0,58900.0
/artists/3039971-voice-of-ruin,Voice of Ruin,Voices of Ruin,2NsvuhddC8jATkPHrCN9le,5.0,1181.0,372.0
/artists/3505631-voices-of-ruin,Voices of Ruin,Voices of Ruin,2NsvuhddC8jATkPHrCN9le,5.0,1181.0,372.0
/artists/9749499-wankel-mut,Wankel mut,Wankelmut,01e2lCvLZ4fLUIRy68nptH,60.0,105717.0,2500000.0
/artists/5852839-wankelmut,Wankelmut,Wankelmut,01e2lCvLZ4fLUIRy68nptH,60.0,105717.0,2500000.0
/artists/1959452-wehbba,Wehbba,Wehbba,2UzAShzs3DO53bSZqvf8Ri,36.0,34037.0,95900.0
/artists/10100879-wueh,Wueh!,Wehbba,2UzAShzs3DO53bSZqvf8Ri,36.0,34037.0,95900.0
/artists/2129011-marius-mullerwesternhagen,Marius Müller-Westernhagen,Westernhagen,6El2bDJ8PlTKVYyEPWxfAS,53.0,219920.0,620200.0
/artists/4075931-westernhagen,Westernhagen,Westernhagen,6El2bDJ8PlTKVYyEPWxfAS,53.0,219920.0,617300.0
/artists/9092864-whiteout-ch,Whiteout ,Whiteout,35wRsBUrfQziBPzvJTr9bt,42.0,1416.0,274900.0
/artists/8680104-whitecut,Whitecut,Whiteout,35wRsBUrfQziBPzvJTr9bt,42.0,1416.0,274900.0
/artists/1211901-widdershins,WIDDERSHINS,Widdershins,7jKmv1b6QbyzQQ6ifgLtb6,0.0,108.0,48.0
/artists/5015803-widder-shins,Widder Shins,Widdershins,7jKmv1b6QbyzQQ6ifgLtb6,0.0,108.0,48.0
/artists/4580058-trashbones,The Trashbones,Wild Evel And The Trashbones,4plZQGkm1yC5mEX9cC2b9k,4.0,627.0,298.0
/artists/4580053-wild-evel,Wild Evel,Wild Evel And The Trashbones,4plZQGkm1yC5mEX9cC2b9k,4.0,627.0,303.0
/artists/5067973-wild-evel-and-the-trashbones,Wild Evel & the Trashbones,Wild Evel And The Trashbones,4plZQGkm1yC5mEX9cC2b9k,4.0,627.0,303.0
/artists/2384465-willie-evans,Willie Evans,Willie Evans Jr.,7mgw6EDrsQ0VzXFhWaDqsb,8.0,676.0,269.0
/artists/775326-willie-evans-jr,Willie Evans Jr,Willie Evans Jr.,7mgw6EDrsQ0VzXFhWaDqsb,8.0,676.0,269.0
/artists/545172-wolves,Wolves,Wolves,5vF8F6ItVnaHxwBnnYqrmA,22.0,5.0,2900.0
/artists/7462934-wolve,Wolve,Wolves,5vF8F6ItVnaHxwBnnYqrmA,22.0,5.0,2900.0
/artists/2811876-sandra-kreisler-und-roger-stein,Sandra Kreisler Und Roger Stein,Wortfront - Sandra Kreisler & Roger Stein,0kg6C2VfXEf9XI22yH4kO5,0.0,80.0,54.0
/artists/10111773-sandra-kreisler-and-roger-stein,Sandra Kreisler & Roger Stein,Wortfront - Sandra Kreisler & Roger Stein,0kg6C2VfXEf9XI22yH4kO5,0.0,80.0,54.0
/artists/481321-wurzel5,Wurzel5,Wurzel 5,735iLNwRvdc39OXIbF9W4K,32.0,11571.0,28500.0
/artists/249673-wurzel-5,Wurzel 5,Wurzel 5,735iLNwRvdc39OXIbF9W4K,32.0,11571.0,28500.0
/artists/2723306-you-say-france,You Say France,You Say France and I Whistle,2BC1SoblQ8QYsVrKclR2Ya,4.0,413.0,443.0
/artists/1896825-you-say-france-and-i-whistle,You Say France & I Whistle,You Say France and I Whistle,2BC1SoblQ8QYsVrKclR2Ya,4.0,413.0,443.0
/artists/9558819-youngblood-brass-band-us,Youngblood Brass Band ,Youngblood Brass Band,5QJZUg9ngYII5FkgAGFgW7,37.0,52608.0,57500.0
/artists/248938-youngblood-brass-band,Youngblood Brass Band,Youngblood Brass Band,5QJZUg9ngYII5FkgAGFgW7,37.0,52608.0,57500.0
/artists/9089524-zayk,ZAYK,ZAYK,0gEDyo7vNBgnohBJSldP7Z,0.0,0.0,1.0
/artists/8046858-zayk-ch,ZAYK ,ZAYK,0gEDyo7vNBgnohBJSldP7Z,0.0,0.0,1.0
/artists/659617-zaz,Zaz,Zaz,1mbgj8ERPs8lWi7t5cYrdy,65.0,1195585.0,2100000.0
/artists/531180-za,Za!,Zaz,1mbgj8ERPs8lWi7t5cYrdy,65.0,1195585.0,2100000.0
/artists/25827-zippo,Zippo,Zippo,7Int2nVSzSBL8UDty3jGAR,23.0,1363.0,1300.0
/artists/7284179-zippo-italy,Zippo ,Zippo,7Int2nVSzSBL8UDty3jGAR,23.0,1363.0,1300.0
/artists/1095043-zombiezombie,Zombie-Zombie,Zombie Zombie,0HVcyKnveIOLkJdAGsE1pk,25.0,10524.0,19400.0
/artists/590994-zombie-zombie,Zombie Zombie,Zombie Zombie,0HVcyKnveIOLkJdAGsE1pk,25.0,10524.0,19400.0
