,venue,locality,postal_code,street,country,latitude,longitude,venue_website
/venues/3688559,Grand Resort Bad Ragaz,Chur,7310,Bernhard-Simonstrasse,Switzerland,47.00045,9.50267,http://www.resortragaz.ch/
/venues/923131,Gurtenfestival,Bern,3000,Gurten,Switzerland,46.9173,7.44348,
/venues/3613384,Das Viertel Club,Basel,4052,St. Jakobstrasse 400,Switzerland,47.53967,7.62062,
/venues/2551629,Photobastei 2.0,Zürich,8005,Sihlquai 125,Switzerland,47.38473,8.53404,http://www.photobastei.ch/event/37/coldking-s-acoustic-mo-blanc.html
/venues/1017681,Festival de la Cité Lausanne,Lausanne,,,Switzerland,46.51996,6.6336,
/venues/1311656,Box Davos,Davos,CH-7260,Bahnhofstrasse 19,Switzerland,46.81178,9.84321,
/venues/32637,Wasserwerk Club,Bern,CH-3011,Wasserwerkgasse 5,Switzerland,46.94688,7.45739,http://www.wasserwerkclub.ch
/venues/979206,Theater Stok,Zürich,,,Switzerland,,,
/venues/3186994,Koch Areal,Zürich,,Rautistrasse /// Flüelastrasse /// Flurstrasse,Switzerland,47.3825,8.49288,http://www.kochareal.ch/
/venues/2499179,Klub Kegelbahn,Luzern,6003,Baselstrasse 24,Switzerland,47.05285,8.29614,
/venues/1074741,Ferme-Asile,Sion,1950,Promenade des Pêcheurs 10,Switzerland,46.22978,7.37238,
/venues/1596493,Hotel Saentispark,Abtwil,CH-9030,Wiesenbachstrasse 9,Switzerland,47.419,9.31595,http://www.saentispark.ch/
/venues/2143094,Le Black Pearl,Montreux,,,Switzerland,,,
/venues/1565073,Zélig,Lausanne,,,Switzerland,,,http://www.zelig.ch
/venues/1374286,Triebguet,Baden,,,Switzerland,,,
/venues/3386759,Spinnerei,Bern,3004,Spinnereiweg 17,Switzerland,46.96876,7.44151,http://kulturspinnerei.ch
/venues/3461749,Melserhof,Mels,8887,Bahnhofstrasse 74,Switzerland,47.05349,9.41724,http://www.musikkultur.ch
/venues/1319436,Uferlos,Luzern,6002,Giessensteinring 14,Switzerland,47.0401,8.31047,
/venues/260231,Chrämerhuus,Langenthal,,,Switzerland,,,
/venues/86894,Stadthalle Chur,Chur,7000,Weststrasse 5,Switzerland,52.34042,-8.86207,
/venues/1641558,"Festsaal, Stadtcasino Basel",Basel,4051,Steinenberg 14,Switzerland,47.5543,7.58954,
/venues/2586003,Heitere Fahne,Bern,3084,Dorfstrasse 22/24,Switzerland,46.92875,7.44664,http://www.dieheiterefahne.ch/
/venues/1628333,Planet 5,Zürich,8005,,Switzerland,47.38932,8.51316,
/venues/2087724,Club Bellevue,Zürich,8001,Rämistrasse 6,Switzerland,47.36767,8.54615,
/venues/2161874,Piccadilly,Zürich,5200,Törlirain 4,Switzerland,47.48518,8.20889,http://www.p-i-c.ch
/venues/3764314,Härterei Club,Zürich,8005,Hardstrasse 219,Switzerland,47.38676,8.51667,
/venues/148593,Open Air,Zürich,,,Switzerland,47.36865,8.53918,
/venues/4336887,"Kiff, Saal",Aarau,5000,Tellistrasse 118,Switzerland,47.39856,8.06473,
/venues/49843,Remise,Wil,,,Switzerland,,,
/venues/897901,Revier,Zürich,,Hohlstrasse 18,Switzerland,47.37708,8.52755,
/venues/69494,Reithalle,Basel,4057,"Klybeckstrasse, 1b",Switzerland,47.56381,7.59113,
/venues/1991434,Equilibre,Fribourg,1700,Place Jean Tinguely 1,Switzerland,46.58937,6.92038,
/venues/2847713,Theater Fauteuil,Basel,4051,Spalenberg 12,Switzerland,47.55734,7.5864,
/venues/127010,Bypass Club,Geneva,,,Switzerland,,,
/venues/2425439,Balz Klub,Basel,,,Switzerland,,,
/venues/1231261,Bundeshaus zu Wiedikon,Zürich,8003,Kalkbreitestrasse 33,Switzerland,47.37344,8.51965,
/venues/2026874,Kurtheater,Baden,5401,Parkstrasse 20,Switzerland,47.48069,8.31011,
/venues/2635968,Pitschna Scena,St. Moritz,,,Switzerland,46.49164,9.90374,
/venues/4027974,Duke's,Lausanne,,12 rue du Flon,Switzerland,46.52065,6.63558,
/venues/1628053,Veka,Zürich,,,Switzerland,,,
/venues/1001236,Live Vevey,Montreux,,,Switzerland,46.46273,6.84243,
/venues/1760963,Tankstell Bar,St. Gallen,,.,Switzerland,47.41793,9.3644,
/venues/248526,Riders Palace,St. Gallen,7032,Base Station,Switzerland,46.8526,9.21778,http://www.riderspalace.com/
/venues/3155789,Parterre One Kultur,Basel,4058,Klybeckstrasse 1,Switzerland,47.56381,7.59129,
/venues/3172749,Urgence Disk Records,Geneva,,,Switzerland,46.20439,6.14316,https://www.facebook.com/URGENCE-DISK-RECORDS-101329779912757/
/venues/90608,M.A.D,Lausanne,,,Switzerland,,,
/venues/621591,Ewz-unterwerk Selnau,Zürich,8001,,Switzerland,47.37416,8.53963,
/venues/62099,Open Air Gampel,Gampel,,Sankt Georgen-Strasse 3,Switzerland,,,
/venues/456746,Chorus Jazz Club,Lausanne,1003,Av. de Mon-Repos 3,Switzerland,46.5199,6.63859,
/venues/2600488,Theater St. Gallen,St. Gallen,9004,Museumstrasse 24,Switzerland,47.42693,9.38049,http://www.theatersg.ch/
/venues/2380664,Event Halle Basel,Basel,4058,Messeplatz,Switzerland,47.56378,7.60079,
/venues/618671,Seebad Enge,Zürich,,Mythenquai 9,Switzerland,47.36166,8.53667,
/venues/3067564,Palp Festival,Sierre,,,Switzerland,,,
/venues/2907873,Lion Club,Luzern,6004,Löwengraben 18,Switzerland,47.05282,8.30415,
/venues/462316,Chorus,Lausanne,,,Switzerland,,,
/venues/2907453,Festivalgelände,Aarburg,4663,Hofmattstrasse,Switzerland,47.31745,7.89842,
/venues/1276111,Auditorio Stelio Molo RSI,Lugano,6900,Via Guglielmo Canevascini 3,Switzerland,46.0087,8.93782,
/venues/2760658,Kaserne (rossstall 1 & 2) + Reithalle,Basel,4057,Klybeckstr. 1b,Switzerland,47.56384,7.59128,
/venues/1764108,Lokremise,St. Gallen,9000,Grünbergstrasse 7,Switzerland,47.42129,9.36611,http://www.lokremise.ch
/venues/3239734,Klaus,Zürich,8004,Zwinglistrasse 43,Switzerland,47.37891,8.52744,http://hausvonklaus.ch/
/venues/3388189,Moodslabor,Zürich,8005,Schiffbaustrasse 3,Switzerland,47.3885,8.51893,
/venues/981891,Casineum,Luzern,6000,Haldenstrasse 6,Switzerland,47.05504,8.31646,
/venues/3006639,Werkk,Baden,5401,Mellingerstrasse 19,Switzerland,47.47072,8.3044,
/venues/3281484,Chapiteau Salto Natale,Kloten,8302,Parkplatz Holberg,Switzerland,47.44951,8.58216,
/venues/1664873,Oya Bar Kafé,St. Gallen,9000,Schwertgasse 27,Switzerland,47.42758,9.37745,http://www.oya-bar.ch/
/venues/2767808,Theater Winterthur Im Foyer,Winterthur,8400,Theaterstrasse 4,Switzerland,47.5018,8.72711,
/venues/1901538,Einstein,St. Gallen,9000,Berneggstrasse 2,Switzerland,47.4214,9.37537,
/venues/3268619,Music Container,Uster,8610,"Asylstrasse, Im Werk",Switzerland,47.35012,8.72347,
/venues/2942188,Castelgrande,Locarno,6500,Via Salita Castelgrande,Switzerland,46.19223,9.02078,
/venues/1403163,Vinyl Club,Lausanne,1005,Place du Tunnel 9,Switzerland,46.52592,6.635,http://vinylclub-lausanne.blogspot.com/
/venues/1810228,Badhüsli,Basel,,,Switzerland,,,
/venues/96223,Theater Basel,Basel,4051,Elisabethenstr. 16,Switzerland,47.55238,7.59075,
/venues/1895523,L'entre-deux Café,La Chaux De Fonds,2300,rue Jaquet-Droz 27,Switzerland,47.10105,6.82935,
/venues/492156,Salle de la Traverse,Geneva,,rue de Berne 50,Switzerland,46.21234,6.14761,
/venues/1238491,Eventhalle,Erstfeld,6472,Breiteli 22/24,Switzerland,46.8342,8.64071,
/venues/1987464,Kufa Avec Adam Port,Lyss,3250,Werdtstrasse 17,Switzerland,47.08065,7.29443,
/venues/936356,Ventil - Cafe Bar Club,Baden,5400,Zürcherstrasse 1,Switzerland,47.47113,8.30613,
/venues/60437,Palais De Beaulieu,Lausanne,1004,AVENUE DES BERGIÈRES 10,Switzerland,46.52946,6.62282,
/venues/2201999,Theater Winterthur,Winterthur,8402,Theaterstrasse 4-6,Switzerland,47.50183,8.72708,http://theater.winterthur.ch
/venues/3615099,Bierhübeli Bern,Bern,3012,Neubrückstr. 43,Switzerland,46.95626,7.43782,
/venues/2437134,Bar-club L'abc,Lausanne,1003,Passerelle du Grand-Pont,Switzerland,46.52029,6.63059,
/venues/3032454,Théâtre du Martolet,Lausanne,1890,Rue Charles-Emmanuel de Rivaz,Switzerland,46.21775,7.00318,
/venues/4366848,Gasthaus Albisgütli,Zürich,8045,Uetlibergstrasse 341,Switzerland,47.35204,8.50842,
/venues/898166,Loop 38,Zürich,8048 Zü,Albulastrasse 38,Switzerland,47.38821,8.49401,http://www.loop38.ch/
/venues/3210543,Hombis Salon,Zürich,8050,Dialogweg 11,Switzerland,47.41416,8.55933,http://www.hombissalon.ch/
/venues/1358781,Du Theatre,Bern,3011,Hotelgasse 10,Switzerland,46.94757,7.44795,
/venues/2303074,Cinema Sil Plaz,Chur,7130,Via Centrala 2,Switzerland,46.77469,9.20487,
/venues/2697233,Five Night Club,Geneva,,,Switzerland,46.19839,6.1423,
/venues/4245059,Buvette du bord de l'eau,Sierre,3960,Lac de Géronde,Switzerland,46.28894,7.54277,http://auborddeleau.bar
/venues/4366614,Theaterplatz,Luzern,6003,,Switzerland,47.04846,8.292,
/venues/3980029,Muffis Nachtrestaurant,Luzern,6060 Sarnen,Jordanstrasse 1,Switzerland,46.89643,8.24495,http://www.muffis.ch
/venues/2823393,Piccolo Giardino,Zürich,8004,Schöneggplatz 9,Switzerland,47.38082,8.52572,
/venues/2869443,MONO Bar,Locarno,6600,"Via Ciseri, 19",Switzerland,46.1686,8.79667,http://www.monobar.ch
/venues/613866,1. Stock,Basel,,,Switzerland,,,
/venues/491421,Montreux Jazz Café,Montreux,1820,,Switzerland,46.42761,6.95941,
/venues/2050124,Perron 1,Sierre,3900,Bahnhofstrasse 1,Switzerland,46.31871,7.98862,
/venues/691456,Reaktor,Winterthur,,,Switzerland,,,
/venues/1579043,Das Zelt,Bern,3800,Höhenmatte,Switzerland,46.68648,7.85691,
/venues/4204019,Open Air Lenkerseeli,Bern,,,Switzerland,,,
/venues/4011834,Grandhotel Giessbach,Brienz,3855,,Switzerland,46.72634,8.05346,
/venues/740461,Terminus Club,Olten,4600,Froburgstrasse 7,Switzerland,47.35196,7.90373,
/venues/3519854,The Alex,Zermatt,3920,Bodmenstrasse 12,Switzerland,46.02367,7.74716,
/venues/829671,m4music Festival,Zürich,8005,Various Venues,Switzerland,47.38932,8.51316,
/venues/1380046,Décal'quai,Montreux,,,Switzerland,,,http://www.decalquai.ch/
/venues/621661,La Capella,Bern,,Allmendstrasse 24 3014 Bern,Switzerland,46.95947,7.45184,
/venues/1550723,L'Épicentre,Geneva,1245,Chemin De Mancy 61,Switzerland,46.24921,6.20348,http://www.epicentre.ch
/venues/1580123,Industriestrasse 9,Luzern,,Industriestrasse 9,Switzerland,47.04144,8.31136,
/venues/2820618,"Kreuz-saal, Restaurant Steirereck",Cham,6330,Luzernerstrasse 14,Switzerland,47.1801,8.45832,
/venues/361831,Brasserie Lorraine,Bern,,Quartiergasse 17,Switzerland,46.958,7.44571,http://www.brasserie-lorraine.ch
/venues/1680448,Stadttheater - Theatersaal,Olten,4603,Frohburgstrasse 5,Switzerland,47.35206,7.90398,
/venues/1907608,Theater Duo Fischbach,Luzern,6403,Kelmattstrasse 22,Switzerland,47.0833,8.43787,http://www.duofischbach.ch
/venues/2221379,Kellertheater im Vogelsang,Luzern,,,Switzerland,,,http://www.kiv.ch
/venues/1168481,Isebähnli,Baden,,,Switzerland,,,
/venues/2403429,Folk Café,St. Gallen,,,Switzerland,,,https://www.facebook.com/FolkCafe1
/venues/361761,Graffitti,Bern,,,Switzerland,,,
/venues/2162159,Punto,Bern,3006,Thunstrasse 104,Switzerland,46.94101,7.46346,http://www.puntobern.ch
/venues/3295009,Rychenbergpark,Winterthur,8400,Rychenbergstrasse,Switzerland,47.50646,8.7338,
/venues/1597298,Schiffbau & Moods & Exil,Zürich,8005,Schiffbaustrasse 6,Switzerland,47.38865,8.5187,
/venues/3109469,Kulturhof Schloss Köniz,Bern,3098,Muhlernstrasse 11,Switzerland,46.9207,7.41421,http://www.kulturhof.ch
/venues/587031,Bâtiment des Forces Motrices (BFM),Geneva,1204,Place Des Volontaires 2,Switzerland,46.20452,6.13727,
/venues/1649043,Das Zelt,Zürich,8810,Chilbiplatz,Switzerland,47.24784,8.60533,
/venues/936391,Garden Club,Winterthur,8400,Archstrasse 6,Switzerland,47.49822,8.7236,
/venues/418286,La Bille,La Sarraz,,,Switzerland,,,http://www.bille.ch
/venues/4242244,Loucy,Chur,7000,Seilerbahnweg 9,Switzerland,46.84694,9.52747,
/venues/3105899,Kühltür,Bern,3506,"Mühlebachweg 22, Grosshöchstetten",Switzerland,46.90026,7.63764,http://kuehltuer.ch
/venues/2630883,Marabu,Basel,4460,Schulgasse 5a,Switzerland,47.46518,7.85605,http://www.marabu-bl.ch
/venues/1492503,Chiesa del Collegio Papio,Locarno,6612,Bartolomeo Papio,Switzerland,46.15501,8.7716,
/venues/3681799,T-Room,Solothurn,4500,Patriotenweg 1,Switzerland,47.20486,7.53709,https://www.t-room.ch/
/venues/1130166,Mars Bar,Zürich,8004,Neufrankengasse 15,Switzerland,47.38052,8.52704,
/venues/1079711,Ono Bühne Galerie Bar,Bern,3011,Kramgasse 6,Switzerland,46.9481,7.45195,
/venues/2748498,Teatro Sociale,Locarno,6500,Piazza Governo 11,Switzerland,46.19093,9.02115,
/venues/1537428,Reaktor 2.0,Winterthur,,,Switzerland,,,
/venues/2545684,Theater Uri,Luzern,6460,Schützengasse 1,Switzerland,46.88165,8.64417,
/venues/2597858,Aura,Zürich,8001,Bleicherweg 5,Switzerland,47.36872,8.53785,
/venues/361756,LAKuZ,Langenthal,,,Switzerland,,,
/venues/4199954,Kings Social House Club,St. Moritz,,,Switzerland,,,
/venues/1885788,Café Du Soleil,Biel,2350,Marché-concours 14,Switzerland,47.25618,6.9964,http://www.cafe-du-soleil.ch/
/venues/684756,Kulturhaus,Chur,7000,Bienenstrasse,Switzerland,46.84773,9.52508,
/venues/2495434,Das Schwarze Schaf,Luzern,6003,Frankengasse 2,Switzerland,47.04949,8.30889,http://www.dasschwarzeschaf.ch
/venues/3398569,8304 Bar & Lounge,Zürich,8304 Wallisellen,,Switzerland,47.41562,8.58897,http://www.8304.bar/
/venues/548021,Improvisorium,Huttwil,,,Switzerland,,,
/venues/96447,Undertown,Geneva,,,Switzerland,,,
/venues/2760958,"Volkshaus, Weisser Saal",Zürich,8004,Stauffacherstrasse 60,Switzerland,47.37546,8.52722,
/venues/4233269,Le Pont Rouge,Monthey,1870,Av. de la plantaud 122,Switzerland,46.25056,6.96431,
/venues/4355545,Iena,Avenches,1580,Les Longs-Prés 1a,Switzerland,46.88362,7.01091,
/venues/2031629,Kunsthaus Zürich,Zürich,8024,Winkelwiese 4,Switzerland,47.37016,8.54666,
/venues/3610534,Festhalle Willisau,Willisau,6130,Am Viehmarkt 2,Switzerland,47.12023,7.98633,
/venues/3084699,Rhypark,Basel,4056,Mühlhauserstrasse 17,Switzerland,47.56989,7.58305,
/venues/2764628,Playground Lounge,Bern,3007,Sandrainstrasse 10,Switzerland,46.94,7.44059,https://www.facebook.com/playgroundlounge
/venues/1613623,Kingdom Club,Sion,,,Switzerland,,,
/venues/3800699,Molo Bar,Luzern,6003,Baselstrasse 42,Switzerland,47.05342,8.29497,
/venues/2837048,Altes Kino,Mels,8887,Sarganserstrasse 66,Switzerland,47.04842,9.42702,
/venues/946411,Stanzerei,Baden,5400,Bruggerstrasse 37,Switzerland,47.47591,8.30448,
/venues/1036831,Züri Fäscht,Zürich,,,Switzerland,47.37689,8.54169,https://zuerifaescht.ch/
/venues/2880683,Jeunes Rives,Neuchatel,2001,,Switzerland,46.98999,6.92927,
/venues/3146879,Neuf Cent Onze,Geneva,1204,9-11 Rue Du Prince,Switzerland,46.20254,6.15109,
/venues/1894008,Cathédrale Notre-Dame,Lausanne,,,Switzerland,,,
/venues/956001,Zentrum Paul Klee,Bern,3006,Monument im Fruchtland 3,Switzerland,46.94889,7.4741,
/venues/1178941,Théâtre Du Crochetan,Monthey,1870,Rue Du Théâtre 6,Switzerland,46.25365,6.94795,http://www.crochetan.ch
/venues/2832933,Park Im Grünen,Basel,4142,Rainstrasse 6,Switzerland,47.53091,7.61466,
/venues/3737209,Chesery Club,Martigny,,,Switzerland,46.47176,7.28657,
/venues/3714929,Riders Hotel,St. Gallen,7032,Via Murschetg,Switzerland,46.82062,9.26496,http://ridershotel.com
/venues/1730508,Galerie Du Sauvage,Porrentruy,2900,Rue de la Chaumont 3,Switzerland,47.41631,7.07345,
/venues/1129466,Mr Pickwick's Pub,Geneva,1200,"80, Rue De Lausanne",Switzerland,46.21667,6.1482,
/venues/2732483,"Aula Magna Der Universität Freiburg, Misericorde",Fribourg,1700,Avenue de l'Europe 20,Switzerland,46.80621,7.15175,
/venues/3350649,Käpt'n Holger,Bern,3550,Dorfstrasse 29,Switzerland,46.93822,7.78797,http://www.kaeptnholger.ch/
/venues/124330,ZURICH JAZZNOJAZZ FESTIVAL,Zürich,8001,,Switzerland,47.37416,8.53963,http://www.jazznojazz.ch
/venues/3433249,Café Singer,Basel,,Marktplatz 34,Switzerland,47.5587,7.58709,
/venues/1901533,Pantschau Murten,Bern,3280,Seeufer,Switzerland,,,
/venues/2842773,Ölfleck,Winterthur,,,Switzerland,47.5573,8.89941,
/venues/117260,Widder,Winterthur,,,Switzerland,,,
/venues/2509864,Hoheneck,Luzern,6390,Dorfstrasse 4,Switzerland,46.82135,8.40776,http://www.hotelhoheneck.com/%E2%80%8E
/venues/533471,Bodensee Arena,Kreuzlingen,8280,Seestrasse 11b,Switzerland,47.65449,9.18001,
/venues/2010554,Millesime Club,Montreux,,,Switzerland,,,
/venues/1189366,Piazza Bar,Bern,,"Hirschengraben 11, 3011 Bern",Switzerland,46.94647,7.43811,
/venues/3706779,UMBO,Zürich,,Wasserwerkstrasse 89a,Switzerland,47.3868,8.53378,
/venues/2398239,Espace Noir,Bern,2610,Francillon 29,Switzerland,47.15309,6.99937,http://www.espacenoir.ch
/venues/3232659,"Kalvingrad, l'Usine",Geneva,1204,Place des Volontaires 4,Switzerland,46.20398,6.13608,https://www.usine.ch/
/venues/1443033,Kultur Casino,Bern,3011,"Herrengasse 25 Bern, Switzerland",Switzerland,46.94689,7.44871,
/venues/1218421,Saalbau Rhypark,Basel,4056,Mülhauserstrasse 17,Switzerland,47.56989,7.58305,
/venues/2366414,Schrottbar,Biel,,,Switzerland,,,
/venues/1986144,Grenzwert,Basel,,Rheingasse 3,Switzerland,47.56075,7.59146,
/venues/883181,Jazzclub Rorschach,Rorschach,,Churerstrasse 28,Switzerland,47.47799,9.49895,
/venues/3591384,La Tour Vagabonde,Fribourg,,,Switzerland,46.80648,7.16197,
/venues/2846953,Hessel Espace Culturel,Lausanne,1350,Rue Davall 3,Switzerland,46.72302,6.53273,https://www.hesselespaceculturel.ch/
/venues/2289554,Sporthotel,St. Moritz,,Via Maistra 145,Switzerland,46.49213,9.90352,http://www.sporthotel.ch/
/venues/3488489,Bahnhof Bruggen,St. Gallen,,,Switzerland,,,
/venues/2504124,Salle Communale De Plainpalais,Geneva,1205,"Rue De Carouge, 52",Switzerland,46.19393,6.14343,
/venues/4112649,The Hide Hotel Flims,Chur,CH-7017 Flims,Via Nova 80,Switzerland,46.83376,9.28232,https://www.thehideflims.ch/en
/venues/2134659,Sääli zum goldenen Fass,Basel,4057,Hammerstrasse 108,Switzerland,47.56569,7.59564,http://www.goldenes-fass.ch/
/venues/162088,Centre Fries,Fribourg,,,Switzerland,,,
/venues/1508808,Schüxenhaus,Bern,,,Switzerland,,,
/venues/2042754,Talhof,St. Gallen,9000,Torstrasse 14,Switzerland,47.4273,9.3781,http://www.talhof.sg/
/venues/3488519,Sound & Sandwich,Bern,,Fabrikstrasse 2a,Switzerland,46.95236,7.42282,
/venues/3764399,Kleine Freiheit,Zürich,8006,Weinbergstrasse 30,Switzerland,47.3792,8.54469,https://kleinefreiheit.ch/
/venues/920876,Les Francomanias,Bulle,,,Switzerland,,,
/venues/127427,Labor5,Zürich,8005,Schiffbaustrasse 3,Switzerland,47.3885,8.51893,http://www.labor5.ch/
/venues/3184134,"ARK, Ausstellungsraum Klingental",Basel,,,Switzerland,47.5596,7.58858,http://www.ausstellungsraum.ch
/venues/3316519,Barrio5,Zürich,,Limmatstrasse 195,Switzerland,47.38658,8.52874,http://barrio5.ch/
/venues/1964409,JVAL Festival,Nyon,,,Switzerland,,,http://www.jvalfestival.com/
/venues/2511579,Mica Club,Lausanne,,,Switzerland,46.51996,6.6336,
/venues/3668929,Irrsinn Bar,Basel,4058,Rebgasse 43,Switzerland,47.55968,7.5959,http://www.irrsinnbar.ch/
/venues/2777043,Heitere-platz,Zofingen,4800,,Switzerland,47.28589,7.95523,http://www.magic-night.ch/
/venues/342956,Grosse Allmend,Winterthur,8500,Neuhofstrasse 22,Switzerland,47.56433,8.88701,
/venues/1048096,Montreux Music and Convention Center,Montreux,1820,Grand-Rue 95,Switzerland,46.43931,6.90471,
/venues/3088479,Stubä,Zürich,8004,Brauerstrasse 42,Switzerland,47.37792,8.52707,
/venues/556651,Challer,Schaffhausen,8200,Safrangasse 8,Switzerland,47.69738,8.63525,
/venues/1587073,Il Domani,Lugano,6900,,Switzerland,46.00937,8.95079,
/venues/417871,Transilvania,Erstfeld,6472,Breiteli 22/24,Switzerland,46.8342,8.64071,
/venues/3459129,Kursaal Arosa,Arosa,7050,Poststrasse,Switzerland,46.78286,9.68168,
/venues/4082229,Photobastei,Zürich,8005,Sihlquai 125,Switzerland,47.38464,8.5339,http://www.photobastei.ch/
/venues/1547953,Catalyse,Geneva,1208,"Rosemont 14,",Switzerland,46.20186,6.17226,http://www.catalyse.ch
/venues/3224324,Woodstock Music Pub,Locarno,6500,Vicolo Nord 2,Switzerland,46.2154,9.03995,https://www.facebook.com/musicpubwoodstock/
/venues/1112866,Formbar,Bern,3007,Sandrainstrasse 10,Switzerland,46.94,7.44059,
/venues/338901,Fasskeller,Schaffhausen,,,Switzerland,,,
/venues/848671,Rocktown,Pfaffikon,,,Switzerland,,,
/venues/2125874,Literaturcafé / Café Littéraire,Biel,2502,Obergasse 11,Switzerland,47.14237,7.24645,http://litcafe.ch/
/venues/2891793,Alpenrock,Dietikon,8953,Riedstrasse 4,Switzerland,47.41903,8.39389,
/venues/2812028,Literaturcafé,Biel,2502,Literaturcafé,Switzerland,47.14876,7.24987,
/venues/2850708,Markthalle Basel,Basel,4051,Viaduktstrasse 10,Switzerland,47.54895,7.58726,http://www.altemarkthalle.ch/
/venues/1399853,Festival Chant Du Gros,Bern,2340,Rue de la Gare 1,Switzerland,47.22363,6.95715,
/venues/2732338,La Marive,Yverdon-Les-Bains,1400,Quai de Nogent 1,Switzerland,46.78517,6.63781,
/venues/3324619,Römisches Theater Augusta Raurica,Basel,4302,Giebenacherstrasse 17,Switzerland,47.53397,7.72135,
/venues/1480303,Pavillon Am Quai,Luzern,,,Switzerland,,,
/venues/3450049,Druckereihalle Im Ackermannshof,Basel,4056,St. Johanns-Vorstadt 19-21,Switzerland,47.56302,7.58441,
/venues/943111,Le Box,Geneva,1227,"15, Place de l'Octroi",Switzerland,46.18754,6.14032,
/venues/971771,Espace Guinguette,Montreux,,,Switzerland,46.46273,6.84243,
/venues/95511,Moon And Stars,Locarno,6600,Piazza Grande 1,Switzerland,46.16922,8.79744,
/venues/2283974,Meck á Frick,Basel,5070,Geissgasse 17,Switzerland,47.50496,8.02218,
/venues/2947823,Hangar 11,Winterthur,8400,Werkstrasse 16,Switzerland,47.49927,8.74563,
/venues/951781,Alte Kaserne,Winterthur,8402,Technikumstrasse 8,Switzerland,47.49791,8.7314,http://www.altekaserne.winterthur.ch/default.asp?
/venues/460306,Espocentro,Locarno,,,Switzerland,46.19849,9.02692,
/venues/3572379,Restaurant Intermezzo,Zug,6300,Grabenstrasse 6,Switzerland,47.16595,8.51518,http://www.intermezzo-zug.ch
/venues/1203856,Moshpit Music Club,Sion,3904,Kiesweg 10,Switzerland,46.31916,7.98022,http://www.moshpit-club.ch
/venues/2963918,Baby Boa,Geneva,1201,22 Rue du Cendrier,Switzerland,46.20744,6.1454,
/venues/2076614,Corner 25,Geneva,1225,25 Rte de Geneve,Switzerland,46.19437,6.19499,http://www.corner25.ch
/venues/3133229,8 Bar,Basel,4058,Rheingasse 8,Switzerland,47.56036,7.59149,http://www.8-bar.eu/
/venues/1591828,Jazz in Bess,Lugano,6900,Via Besso 42a,Switzerland,46.00712,8.94154,
/venues/4205414,Fête des Vignerons,Montreux,,,Switzerland,,,
/venues/2902503,Kirche Saanen,Montreux,3792,Kirchstrasse,Switzerland,46.49087,7.25977,
/venues/3584484,Viertel Dach,Basel,4052,Münchensteinerstrasse 81,Switzerland,47.53992,7.60672,
/venues/1807473,Caprices Festival,Sierre,3963,Place des Charmettes,Switzerland,46.30619,7.46846,https://www.facebook.com/events/2118559514847735/
/venues/3965499,Hive Club,Zürich,,,Switzerland,,,
/venues/3432054,Pink Live Music Bar,Zermatt,,,Switzerland,46.02071,7.74912,
/venues/1492508,Chiesa San Francesco Locarno,Locarno,6600,Piazza San Francesco 19,Switzerland,46.16757,8.79156,
/venues/2260704,La Reliure,Geneva,1200,45 rue saint jean,Switzerland,46.20516,6.12994,http://daffestival.com/
/venues/2569944,Kulturkeller Höngg,Zürich,,,Switzerland,47.36865,8.53918,
/venues/3399244,Gaswerk Eventbar,Schwyz,6423 Seewen,Bahnhofstrasse 180b,Switzerland,47.02978,8.6291,https://www.gaswerk-eventbar.ch/
/venues/3450284,Temple De Nyon,Nyon,1260,Rue du Temple 2,Switzerland,46.38072,6.23838,https://antigel.ch/
/venues/417716,Murrayfield Pub,Chiasso,,,Switzerland,,,
/venues/1173391,Uptown,Geneva,1201,"2, Rue de la Servette",Switzerland,46.20931,6.1397,
/venues/47590,Winterthur,Zürich,,,Switzerland,,,
/venues/1265106,Garage,Aarau,5000,Kirchgasse 6,Switzerland,47.39265,8.04316,http://www.garasche.ch/?s=home
/venues/1596673,Silencio,Geneva,1201,Rue du Levant 3,Switzerland,46.21176,6.14779,
/venues/1109931,Club,Zürich,,,Switzerland,,,
/venues/1145826,Bäckeranlage,Zürich,8004,Hohlstrasse 67,Switzerland,47.37789,8.52444,
/venues/1573028,Kontiki,Zürich,,"Niederdorfstrasse 24, 8001",Switzerland,47.37379,8.54372,https://www.facebook.com/kontikibarzh/
/venues/3818499,Lenkerseeli,Bern,,,Switzerland,,,https://lenk-simmental.ch
/venues/1914173,Kasernenareal,Zürich,8004,Militärstrasse 16,Switzerland,47.37656,8.53311,
/venues/1148641,Acanto,Zürich,8005,Pfingstweidstrasse 6,Switzerland,47.38789,8.51864,
/venues/1277636,Ug,Bulach,8180,Schützenmattstrasse 1b,Switzerland,47.52751,8.53373,
/venues/3127604,Casino Herisau,Herisau,9100,,Switzerland,47.3857,9.27985,
/venues/2213534,Hafebar,Solothurn,4500,"Kreuzackerquai, Prisongasse 4",Switzerland,47.20501,7.53679,
/venues/2688913,Helvti,Winterthur,8400,"Wildbachstrasse 2,",Switzerland,47.49443,8.73243,
/venues/2868638,Flatterschafft,Basel,4053,Solothurnerstrasse 4,Switzerland,47.5457,7.59137,http://flatterschafft.ch/
/venues/936386,Sudhaus,Basel,4058,Burgweg 15,Switzerland,47.55802,7.60104,
